,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Linear_wAll
0,1.1801398114721067,1.1268156132914895,1.0968414455779325,1.0829836757563744,1.0869080571313818,1.0670504171456436,1.020775631968707,1.4287482745336662
1,0.9550117241685842,0.947820719295554,0.9772211205256942,1.0158379878930015,1.037695853144177,1.0178459206603512,0.9128012725455144,1.4135071827409948
2,1.0836491459722002,1.0583319637079138,1.0839421334939736,1.094872310506877,1.0565747778053944,1.05157464344592,0.9973855329295432,1.2028382698482196
3,1.3048822747067297,1.159814209340394,1.1140023354739526,1.0703101683510698,1.0283818431227452,1.0329951381710112,0.981604925742242,1.2557375416362393
4,1.5734779039993085,1.2265877066896596,1.2435818101768854,1.201770432152385,1.1871419063390871,1.1831100679992657,0.7371644697932602,0.7931551809422485
5,1.2679289793132333,1.151735750038188,1.226940862562988,1.2416886195371628,1.214954528058271,1.2240501547829448,0.8286501016660011,1.173467631941132
6,0.5688296292810177,0.649018800308597,0.7278424895210243,0.8430392989726632,0.9693135625430123,1.0057374240533825,0.909703375260432,1.160404342043069
7,0.45048305465975724,0.5282780138827218,0.6034313355376983,0.7175644891013876,0.8688700232906965,0.9643040779008598,1.0970461414693582,1.2433225523849318
8,1.1921619374306958,1.0793596932647513,1.0794323551123053,1.0777674465661056,1.0718163476047355,1.056532357853077,0.7229925303402795,0.9310664604295676
9,1.3355297159304136,1.0514378048958717,1.064274366726176,1.0244564612365652,0.9929280195685963,0.9892595364463981,0.8125442642376788,0.6901503417534536
10,1.5623684862426144,1.1663530744409267,1.1275070737810453,1.0792776321901183,1.0335629951834615,1.0205366154695499,1.0669143273806154,1.1926667345690474
11,1.5900513979855861,1.1667185607969837,1.1598677206544714,1.1309807616244958,1.106505851246978,1.0863973861903837,0.6892816545195676,0.6418270854636126
