,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Linear_w200
0,0.7759829530563204,0.713407893239666,0.7095773008925857,0.7294691534749627,0.7816109032915969,0.8120753910424716,1.119292132226826,0.8435494861981135
1,1.0900711396549199,0.9953275679434396,1.0302097964251102,1.0068152918769402,1.0041695571344234,1.010612865620097,1.0571254326180477,1.0315355340755032
2,0.4416090238215834,0.5037976954413684,0.5706732425204798,0.6732590861450896,0.8237202221271902,0.8906454845898025,1.181190288172434,0.8884096646244021
3,1.1789676186862614,0.9942401870332921,0.9924969430113025,0.9790785660761471,0.9586733466466166,0.9458243697415901,1.164833616016013,1.0717071022136275
4,1.4358205232721337,1.1656981044900883,1.1836886963671538,1.121852265709254,1.0632929356461567,1.0673287772907276,1.126704697013442,1.0983399685874011
5,0.7682306579163762,0.8100046534188917,0.8545267397308395,0.8987307507428323,0.9055409817686069,0.9091627706360816,1.0104113288613532,0.8828089255294104
6,0.6887602762496551,0.7073081990744431,0.7284885244444446,0.7661224691498683,0.8522619387624123,0.881694422705252,0.9849290855228,0.8407002939565834
7,0.6040531196893095,0.4647540373646923,0.5015071873167989,0.47568679834789634,0.45671168907055343,0.4540150899902495,0.5336111072645725,0.5076156881569791
8,1.3076737456978493,1.112281466026286,1.0987930029070991,1.043136614664451,0.9987478994203595,0.9984992994626746,1.008979412998667,1.008753106494691
9,0.9658030121228159,0.897755266629583,0.928134503494228,0.9557785824109017,1.0082697905121303,1.0152551283660278,1.0071677472460785,0.927061979473087
10,1.1405450609033136,1.0597020423133439,1.0432822926623153,1.0080552132102312,0.9796941190617889,0.9774695276633534,1.0055706227080854,1.0338908448234545
11,1.0799285294371104,0.9849467584771717,0.9969116661359054,1.0152948991864894,1.0081075918590352,1.020593003799285,1.072012665703776,1.0332132990212115
12,1.2470495279706653,0.9816071590278904,1.0076826880976568,0.9721052259071818,0.9326764521383368,0.9240709989009668,1.0154999368267212,1.0119841201014286
13,1.1328978324833503,0.9227510925342108,0.9590904371080481,0.9548793845901625,0.9453921844052215,0.9423796077631295,1.0570984842740705,1.0248752753439274
14,0.7916332963201591,0.8333857311374402,0.8489888488766099,0.8605440912437207,0.8637602780006991,0.8556071711453757,0.9759407589333704,0.8537085002727859
15,0.9591538514061145,0.8009654210818168,0.8284042618604777,0.8344873206799137,0.8680273412574754,0.8938210930478452,1.0030369552738088,0.9072310712747612
