,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Linear_wAll
94,0.6660412352034677,0.7415671028592472,0.7864299356663097,0.8089956933823965,0.8332504577330041,0.8831599048283286,0.8803004595526892,0.9793349994305608
95,1.072579896253024,0.9758528429334266,0.9440157517541204,0.8927364448879432,0.8545927110830231,0.8398065356399442,1.0363922847041054,1.2875911648471856
96,1.1118305253051426,1.025271069356506,1.0289899061717973,1.0339861115852815,1.0020437856938824,0.9812292361474699,1.0838553646832905,1.3695429416826388
97,0.5702586749978097,0.6432414693016737,0.6998335063636022,0.7524482072100083,0.776975440391691,0.7647333709027051,0.8787669836319438,0.7222072348004699
98,0.9253655539881201,0.9915914227952323,1.0779630177950006,1.1357442768602877,1.1368185867615437,1.1184448241620921,1.0193611730098129,1.1519712005736442
99,1.1706851800534257,1.1439824956048794,1.1491919644835022,1.1437045349259354,1.113460172032608,1.1005286080686216,1.1120360493247852,1.390843315233986
100,1.350111218986202,1.1362214163849929,1.1252675303248598,1.071219166119413,1.013829747645997,1.0043603610891194,1.0877704447868426,1.2637807647152093
101,0.6705590451835806,0.6747798014910622,0.7101496080618748,0.7595222632447868,0.79656700362006,0.8147697771700929,1.062554598768253,0.9079565647486788
102,1.002170983955041,0.8941522272547883,0.8845734684085826,0.8400960028666868,0.8250149171226924,0.8168914173175754,0.8935997955166946,1.0794749433636028
103,1.1320523056551497,0.9704199582609455,1.0179599256593346,1.0738118062016473,1.1301574601117186,1.1575889552622611,1.156017059402122,1.2532534732781988
104,1.2491806280434,1.0976350627429061,1.0597539061019137,1.0379515010956044,1.0170021391222777,1.0123290816444872,1.127104843583392,1.326429405087497
105,1.1645618212017814,1.0847434336717676,1.087216845889595,1.0612006471171864,1.020551380303468,1.0096362138709247,1.0533030378848856,1.4889327961648582
106,0.6017969750043105,0.6174978993810798,0.6616219623149653,0.7103473495939099,0.7637760807489301,0.8017181509196835,0.842363691856102,0.7740731977260435
107,0.33857113822677476,0.37516682872624507,0.40542824086554086,0.44913598908521485,0.501760439023248,0.5229481655459037,0.783957910686416,0.4666328912213559
108,0.36138857092326565,0.3820472741838671,0.4174113305422298,0.48015970652420426,0.5671429655351559,0.5788086118622094,0.9159821069791892,0.4587039434913583
109,1.0757151226813337,0.9390901603735837,0.9146184107390473,0.8911978014562971,0.8538127053838054,0.8402767335442015,0.9490737572151292,1.1122843817272654
110,1.0779822791282772,1.0062644717341311,1.0220803495863242,1.0191011964176129,0.9751874667467493,0.9725839013386133,0.993387085194658,1.278308485585811
111,0.7623448455942556,0.5982829648784451,0.5862283770284799,0.5464185471714511,0.5166424880877581,0.5084025193086065,0.7127284225181661,0.7244886125357118
112,0.8100128899100324,0.6906493237783383,0.7095056043323857,0.7033306948866348,0.695874233575452,0.6928879872111194,0.8001418723423243,0.8646595631443118
113,1.3225204620977153,1.0546357053093607,1.0234047059587839,0.9852540252845718,0.9625000070337798,0.9600031061806451,1.0419182979884651,1.1738991628920397
114,0.4790304540370539,0.5418120408177696,0.5935849912642105,0.6704423832557669,0.7401861476279411,0.7294596186950406,0.8306362228779608,0.5880400712770909
115,1.2473158205415549,1.1283195456597561,1.0990296664885657,1.0520758763474207,1.0302901760902718,1.032412408708848,1.1914371711660463,1.558887949482617
116,0.5397828729053323,0.44574055232285004,0.4348867644979455,0.41615625941723716,0.40698788661541313,0.40022472043232027,0.6638432791119222,0.5537007063140496
117,0.8690778247527555,0.7913159259153302,0.7679681864374539,0.7417757915997023,0.7093409222584328,0.7077016196694408,0.844865421746149,0.9534401747334512
118,1.1177374138389842,1.0339527237338553,1.1300366631293033,1.2336400599051953,1.2136583851549925,1.2348562750402283,1.0529973262429604,1.4089014955265102
119,0.9058728580100548,0.778821551179173,0.7327886921127215,0.6957112757658783,0.6715088361068037,0.6711839090505057,0.843956711891581,0.8633466800942073
120,0.8986518403879957,0.7756695211609457,0.7517011485745244,0.7185321404459852,0.6927741837362592,0.6868721341643285,0.873497163317854,0.9242858063092873
121,1.1764422531973515,1.0613256341528228,1.0627443738431746,1.0331603991531735,0.9937552506006018,0.9851955020816079,1.0692191650937917,1.278623896806372
122,1.089712783863757,0.9725762635707476,0.9295730082292711,0.8750283889539391,0.8645178421690544,0.846838720160358,0.9374101293439964,1.1104549210750674
123,1.3085047298196801,1.1612887592149872,1.0922309291815846,1.0854482797835447,1.0639290510114903,1.0454971596025235,1.0884361136927578,1.385880883275013
124,0.9908364663517787,1.0180371514764748,1.0463628892717864,1.0485526005184147,1.000321677398261,1.0001250081740551,1.0994639715164594,1.5675393722043862
125,1.074094161813227,1.002985174724112,0.9556195049927455,0.8985370898339597,0.8622129383042545,0.8515972875597558,0.9495669639680452,1.141305533126477
126,1.2582930940952644,1.1054649417928544,1.0810900059880715,1.0398405522322398,1.0272087534467422,1.0083752226691325,1.0458684105537168,1.297392273670608
127,1.195688918988911,1.1038985914762487,1.0899342254768674,1.0673982621219695,1.0367641080764032,1.0519066589086603,1.092811540723988,1.207167797514766
128,0.5499073626867813,0.5959030519913863,0.6474079976249261,0.7036903111488446,0.7533061482490702,0.7677524902325074,0.8539636343981486,0.6452251728093217
129,0.5814042210917673,0.6272614630800295,0.708162868507379,0.8115805571015905,0.9057393800870812,0.9427338402192872,1.2013090063318992,0.8022981794603026
130,1.2209499936098116,0.9748779169231673,0.92386228467167,0.8782634102662025,0.8220991270526862,0.8091180594297697,0.883190070824601,1.034211096719841
131,0.48896335643121996,0.36830471171840656,0.3456710327495862,0.32155317648235854,0.30416050338432643,0.3000252274622392,0.6220455084542346,0.456442391656674
132,0.6465211764656177,0.6037493123645692,0.6250935631118693,0.6459555861329047,0.7151613910496503,0.7775529309284742,1.0405667734781696,0.8658485506551368
133,1.3480474379759897,1.1684694582893387,1.1660362796860901,1.158845821908587,1.145065524913126,1.1347231444359867,1.2098638271510054,1.4111749774319322
134,0.8606191910475041,0.7557989066009285,0.7332212040676661,0.7119616120693586,0.6856270192540348,0.6809195242566626,0.9240042890375004,1.000176419789306
135,0.8932818538432022,0.7928897339292952,0.7332485121045318,0.69837820349776,0.6619001071987144,0.6523821167899478,0.7502693001362407,0.8032830941425871
