,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Exp_w200
0,1.1333670421710456,1.1300400356662288,1.1324131079621749,1.1348714724406606,1.1345261652938594,1.134639787733773,1.020775631968707,1.0531671389017163
1,0.939743597142763,0.94510714621163,0.953760188999845,0.9583113991031317,0.9611863183115937,0.9629286105562015,0.9128012725455144,1.052613455781756
2,1.2480124810362152,1.2413830250738516,1.2407054501790236,1.2407687872504307,1.2423360765068518,1.2423396271835623,0.9973855329295432,1.10455409287666
3,1.14949714887278,1.1479171198493174,1.1468316569795973,1.1485858093573285,1.1484641926289736,1.1484499560267853,0.981604925742242,0.9540723070690638
4,1.128722620402489,1.1092838279119825,1.1103050341900862,1.108523028507322,1.1080391355130752,1.107909218975275,0.7371644697932602,0.8594164214352034
5,1.1897552391180921,1.1888050673489772,1.1888269048916866,1.1896948172921236,1.1904360172144204,1.1904309744539532,0.8286501016660011,0.8319867604724309
6,1.0575852728421526,1.0593052144375377,1.0602232440895365,1.0613982729834843,1.0630829840681675,1.0632338333936422,0.909703375260432,0.988109273899571
7,1.0396117004317849,1.0395679392246604,1.0394282221644673,1.039232088563356,1.039170155630489,1.03936975944498,1.0970461414693582,1.0774411764216432
8,0.9306287559661524,0.9081056337295367,0.9076513142481125,0.9087086157118913,0.9091387247565718,0.9111224304255541,0.7229925303402795,0.9079752951989348
9,0.9555847585266297,0.9531989209162027,0.9536105603681131,0.9539096955677814,0.9551797271811145,0.9559128859848098,0.8125442642376788,0.8908470959013848
10,1.0314016841943559,1.0030244480616592,1.0043405681499855,0.9972956150228156,0.9939207675996788,0.9939463187320569,1.0669143273806154,1.196791856540405
11,1.1650816240274606,1.1656880385012651,1.16591657371767,1.1662158128057278,1.166508094207395,1.1664485182554487,0.6892816545195676,0.7755220117336727
12,1.4251104663426954,1.4161664274009627,1.4165419278773026,1.4166285235282963,1.4175887079089444,1.4180047496215278,0.9177932321991368,0.9818053935280188
13,1.0981432327799832,1.0722223439007936,1.0739310285047452,1.0705562216429987,1.0694152077501995,1.0694204088767232,0.8645207005883135,1.1038667199231744
14,1.2159326080016635,1.214909957081029,1.2151307393957282,1.2152349251762127,1.2161231616344146,1.2162783626923643,0.8279633578250707,0.8528411797096002
15,1.2506218788161059,1.2502298906416909,1.25057604910356,1.2511825453970937,1.251700239936633,1.2518412158434673,0.7096994075700798,0.7046805242402451
16,1.1066731211549,1.1049799475267403,1.1058440134834184,1.106179572291774,1.1064702298405877,1.1067936294971197,0.9814525597397668,0.945526027256959
17,0.9882576970800883,0.9859955723931921,0.9861772679315969,0.9864902504320064,0.9862226017691825,0.9861210524839585,0.9992425181297588,1.0249425143288058
18,1.043866932325129,1.04392556084077,1.0431224050572494,1.0443544023176499,1.045224419960309,1.0453294969043563,0.9223937703988586,0.9849124621707124
19,1.0768796076576361,1.076601526271176,1.0774721035456964,1.0776113425269496,1.0787641654066946,1.0801847504497237,0.9733368589150168,1.068008712456159
20,1.186512479221084,1.18291511574906,1.1832737306317125,1.184006278791716,1.184635693206902,1.1846593745773928,0.6821462412553491,0.7447535926438978
21,1.0909109772032428,1.0920121922038446,1.093152159878856,1.093542092976827,1.0936957626759363,1.0931646092996197,0.902127863143535,0.9190720755122808
