,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Linear_w200
99,1.0312330561905894,1.0324306689967515,1.0299970631799944,1.0295510568698065,1.029277876065997,1.0293980551214854,1.1120360493247852,1.067502939607125
100,1.027304727380605,1.021561078129639,1.0174900798962772,1.0171472000343342,1.0170819082603046,1.0172217435214688,1.0877704447868426,1.119498194274655
101,0.7894354482170659,0.7945276840075862,0.7970291541239835,0.8006931467643326,0.8069186037579213,0.8121824622327137,1.062554598768253,0.8679030088471413
102,0.8281448991038246,0.8249831564702254,0.8255409798041504,0.8262560918540559,0.8269950109590702,0.827533013141936,0.8935997955166946,0.9109046531986806
103,1.0590516415937234,1.0597937600973832,1.0616526565362834,1.06038996408641,1.0608571262561686,1.0619241312555372,1.156017059402122,1.1558690548513224
104,1.011267331650445,0.9904726485808122,0.993385934468361,0.9887144622016958,0.9901087374365446,0.989937855296934,1.127104843583392,1.0325150659351163
105,0.9798236396355897,0.9773567065683331,0.97828558924531,0.9779336948011854,0.9771458228304755,0.9771551911098376,1.0533030378848856,1.0032722581936035
106,0.7831990057280891,0.7859057472252228,0.7862100300056637,0.787646666291667,0.7873160489868296,0.7879605616486601,0.842363691856102,0.8373527465823155
107,0.6870843469465087,0.6906722183886316,0.6917851955910427,0.6928749681139775,0.6943641888555899,0.6974622068563441,0.783957910686416,0.760834958016866
108,0.6377363765090018,0.6414502493532487,0.6433507720858022,0.6470802138978414,0.6529009330034026,0.651485775845386,0.9159821069791892,0.6391608281011064
109,0.8752816280366698,0.8779659876936081,0.8776179429227743,0.8764282973928158,0.8761337434189579,0.8768506870825004,0.9490737572151292,0.9435830196649122
110,0.9403297288529525,0.9428677628936372,0.9428023233538961,0.9422458992830881,0.9425534211185659,0.9425973642736709,0.993387085194658,1.0235882389876667
111,0.5712584587086175,0.5671051414780476,0.5732551629696275,0.5769449150152682,0.583671377644451,0.5869655544416714,0.7127284225181661,0.7433108367727174
112,0.734114374757433,0.7251882046160808,0.7258812271385868,0.7269851621289163,0.7276063028645487,0.7281817290307562,0.8001418723423243,0.8061538057623703
113,0.9893443282653781,0.9897046991237527,0.9895953765949189,0.9905472588077093,0.9916845085246248,0.9927900974257553,1.0419182979884651,1.019642401526362
114,0.7284559551187105,0.7307068383258961,0.7321500290012588,0.7327894530770178,0.7350547801824733,0.7367000225063031,0.8306362228779608,0.7802186764742519
115,1.067202761458157,1.0643442252797717,1.0611382516968932,1.0622061472423199,1.0628350845395305,1.0635213134372152,1.1914371711660463,1.147625363689575
116,0.5618555037326771,0.5639588072235516,0.5650134267844452,0.5659050677232698,0.5669358772057963,0.5677439352530765,0.6638432791119222,0.5975162216846683
117,0.7008751556484287,0.7039717816072281,0.7021918682784883,0.7023908673142543,0.7022545084173517,0.7024000440593412,0.844865421746149,0.7805875301927757
118,0.9771419146209609,0.9820996253495295,0.9812061097319984,0.9812155537955568,0.9811138991879109,0.9812179071213655,1.0529973262429604,1.0429066335907673
119,0.7140839696338244,0.7112909505128173,0.7089261546619369,0.7081535201242597,0.7084171197672584,0.708887257572626,0.843956711891581,0.7721206581346445
120,0.7696767224840887,0.7684831078465069,0.7680617820149899,0.7679069051321327,0.7677899574632657,0.7675273964621213,0.873497163317854,0.7973426479833219
121,0.9727549387629604,0.9769418250210982,0.9749503495814538,0.9750232473461872,0.9749282941980778,0.9749793274056441,1.0692191650937917,1.0644567344061815
122,0.8608410009471423,0.8639348971657311,0.8651222144680202,0.8643247559514479,0.8639492693953895,0.8641258549752341,0.9374101293439964,0.8871531917626398
123,1.0203227232779761,1.0133857863640487,1.014129030631091,1.0148160570085631,1.0157034652824148,1.0159433491778802,1.0884361136927578,1.0837163791924542
124,0.9384667710558768,0.9404540138785658,0.9419898554355902,0.9451992891649655,0.9409736784848683,0.9424483073961049,1.0994639715164594,0.9801831950663836
125,0.8818841398583392,0.8818758437827675,0.8823573566223983,0.8816319275028556,0.881466268685056,0.8804276037763129,0.9495669639680452,0.9370224342244744
126,0.9702244110825601,0.9668082867627199,0.9671279617202599,0.96787266343914,0.9678634053248294,0.9678252571932097,1.0458684105537168,1.014531716561753
127,0.9881275405315578,0.9867790474327244,0.9858216053856534,0.9867418415934627,0.9860560073589191,0.9860217276170697,1.092811540723988,1.0384439892012949
128,0.7844301736151931,0.7846721645292218,0.7841545098862815,0.7850313278980352,0.785260879808112,0.7851749127130402,0.8539636343981486,0.8083275540788147
129,0.9166758537091577,0.9245543413930629,0.9257726143921587,0.9281486694052267,0.9267387996649434,0.9275080973437135,1.2013090063318992,0.8740872866313275
130,0.8146212347183595,0.8146658619971003,0.8142870160581657,0.8147896515573069,0.8147122601370972,0.8148646855521926,0.883190070824601,0.9052374453514744
131,0.4910969353766594,0.49348960759536675,0.49494258623409865,0.49699295613529687,0.5001321700728081,0.500539534352555,0.6220455084542346,0.5040284789270175
132,0.7520459108466274,0.7475937388844333,0.751069885032613,0.7568617699564566,0.7708917780101764,0.7823184180828172,1.0405667734781696,0.8057611705218269
133,1.0908199445041042,1.0884101697939255,1.0893957364945601,1.0904792120824767,1.090176202330144,1.092278759579191,1.2098638271510054,1.074207018320187
134,0.8002323775200035,0.8036526890938823,0.8020495277312856,0.8039937894119703,0.8051277045392939,0.8063702657016769,0.9240042890375004,0.8186175762513908
135,0.6849725026586883,0.6844576391946302,0.6826411373308681,0.6824782907239244,0.6821284232717525,0.6819321962881985,0.7502693001362407,0.7363180150930283
136,0.9213270844173599,0.9211429522324801,0.9196429285114666,0.9200842380079183,0.9196681016262179,0.9195315565783827,1.0155586650010089,0.9931405319387008
137,1.015024475904738,1.0168598709030765,1.0167438629873022,1.017094257353246,1.016425428409817,1.0170541894487422,1.0951968282764697,1.086745164695389
138,0.7532084890569151,0.749142442203211,0.7500952916642845,0.7492491980836758,0.7483841709198703,0.748077555497134,0.851434568181689,0.7617230294126429
139,0.9263684692723505,0.9278108133777678,0.9293971545449486,0.9305888946373017,0.9306650913174188,0.9306182255915256,0.9743479615569648,1.0161802619250857
140,0.7328709940215267,0.7362459851908445,0.7395789666074485,0.7453052863127744,0.7513912728280221,0.7509824198017135,0.970309014975134,0.778612267291249
