,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_wAll,Exp_wAll
50,1.1118211629851593,0.9972130272611868,0.979993666460206,0.9665512186070467,0.9345150190877615,0.9331273530546497,1.5427883316996909,1.096454375975841
51,1.2912132154187532,1.1586815704642093,1.1625116651328091,1.1380307766977353,1.0906065633755366,1.0728354831604276,1.3596917641810344,1.2768327928872822
52,1.0617283269158386,0.9362036232399732,0.9148839676545889,0.8836187898427434,0.8627669421386482,0.8350355428189673,1.021983655411636,0.9779805751212184
53,1.0750758991583726,1.0066704538217381,0.9928448082363679,1.0057596821926476,1.0006003037894011,0.9820311978385879,1.4217922575205888,1.151204816536525
54,1.1157392288770442,0.9577573394232959,0.9524325339357117,0.9617453521797515,0.9521335342543777,0.9372470424198609,1.252519775869546,1.090561590696556
55,1.1730792788990476,1.1501391222808226,1.1206554325345954,1.1318485795075897,1.1118428483915046,1.0652928195860891,1.815509313737019,1.1668396901669773
56,0.9706375947873375,0.9710505813890992,0.9738673950652473,0.9734529550472923,0.9453894863414063,0.9164691527630683,1.120701580753933,1.0216990575980427
57,0.8552762779325113,0.6912316041343717,0.6581849396472702,0.6268407486815882,0.6005974447716215,0.5914362139829565,0.7509348517481133,0.7815680184282557
58,1.0085712780283336,0.8894686104154145,0.8766691337843422,0.8513951186871279,0.8111472716373657,0.7942973805316771,1.1749923915231404,0.9462370543450596
59,0.6170622941895026,0.5381757453264352,0.5223330371774035,0.5008500888126572,0.4860961200688739,0.48125215438963864,0.6484500598004653,0.5740645813190446
60,1.2059766104150118,1.06374553568842,1.0255026190875844,0.9632878781941715,0.9374758768787596,0.9307309072432247,1.1222965212155482,1.1306185800217496
61,1.089643457467924,1.0240090214408653,1.0294200216203289,1.0514980228680613,1.066454321052269,1.0400960660468237,1.219541565239572,1.129915458208914
62,1.0224902719968139,0.9374404754607193,0.903125502537717,0.8830412752503076,0.8286090226722491,0.8207393329378001,1.1074333626642836,0.9687909180259412
63,0.8010260469846707,0.8238410924331376,0.8229798225026328,0.8127618170327384,0.8004278021540918,0.8172095387763287,1.1431233184603975,1.0265705165678067
64,0.6857589894164495,0.679863576049201,0.7101999174310814,0.7243599066740208,0.758315301450905,0.746621610902085,1.1407619740650192,0.9315252498696382
65,0.5465430780379436,0.45770946678713814,0.4513512376355041,0.4234830566691282,0.4129273676978035,0.4077598054742718,0.597175501753175,0.5186865664467453
66,0.3657192595834552,0.3899752775692271,0.39634078868358075,0.39681835048497954,0.3963819358038907,0.4047920551870586,0.5934322297014603,0.5635441458847928
67,1.1366181198171366,1.0204443764462099,0.985586681807824,0.9480114009517138,0.9122123604576637,0.9003184877333532,1.1699653524063174,1.11222436847506
68,1.2260466838179165,1.105126080623318,1.0919268177863004,1.048182478571482,1.009230115078612,0.9912040732570453,1.435496807886078,1.1885792581024095
69,0.3950600313894682,0.4147117857441538,0.42326956583241404,0.4381881304123276,0.43089774644674494,0.41462543271132674,0.4671495449215288,0.5813436860476039
70,0.9647635231881315,0.8475441916473585,0.8217461219204231,0.7958808781572461,0.7748062306699075,0.7606738328333373,1.1643625102503627,0.8826196910159524
71,0.8572662097844247,0.8622959384510416,0.8602209836051355,0.8381283979814674,0.8281881995057023,0.8242978722198363,1.0211942384860315,0.9251809801383604
72,1.2187805060118815,1.1310169708122941,1.0880303149850779,1.048885188903782,1.0130835040004473,1.0077172549299533,1.4105509976952886,1.1327141415226043
73,0.6969346936583798,0.5958839903680517,0.5823336046255907,0.5624586532434805,0.5379335270608165,0.5381093749202795,0.7182052922696934,0.6863131273116625
74,1.3368600001926556,1.171936925339962,1.157288104514612,1.1225687338374655,1.0555873745525863,1.0533896868416914,1.3886051775644634,1.1632132561953443
75,1.0812932911016286,0.9627078343698736,0.9459394909548334,0.896938030353496,0.8659399388829787,0.8562399536614737,1.1696332685587465,0.9699153243206762
76,0.8238856007515228,0.82168351958145,0.8021714101241233,0.7917142619521331,0.7674419248985106,0.7713470569801711,1.1163672726922833,0.9605593079515158
77,0.967986261652044,0.9897893003955817,0.9822765531982276,0.9599785740571813,1.0071671153959827,0.9882327321476118,1.226603572387576,1.089315165357106
78,1.1403341594334295,1.1053009391519946,1.1029174477040917,1.131807721543991,1.0860810551839144,1.0755586129031662,1.3582066278625582,1.2106223727530545
79,0.8920239508839962,0.912018066254677,0.9397745751239961,0.9422887414980631,0.9725267896687464,0.9914598981544748,1.255363126113147,1.0293580331224352
80,0.8873719778077982,0.8597714831204334,0.8793726729619353,0.8999417480243178,0.9218277596220398,0.9374972228018297,0.9768327152755556,1.0062037622204318
81,1.179882149565038,1.0591288267477927,1.039826138255051,1.0283471552980799,0.996521523643428,0.9704061343900462,1.442286806571139,1.0913680179395044
82,1.2626817629382503,1.0820037002904652,1.0143609393354542,0.9643922226656366,0.9371649420626138,0.9283844334457714,1.6730918798821597,1.0998374223373275
83,1.1567374269215984,1.0499463705314722,1.0176660501257626,0.9745060941252445,0.9384343785397716,0.9269234555975868,1.236706614766429,1.0494639983555794
84,1.0034518573208926,0.8882685108703279,0.8244031495219927,0.787542527996877,0.7471247639395674,0.7343472143975037,1.3236633060157503,0.8738519332569742
85,1.334001896794642,1.1739714663577698,1.1200865780850886,1.0645598517233807,1.0042280510779402,1.0007557462877243,1.3719397029821725,1.1659711799166304
86,0.9587172231468075,0.874117966899873,0.8608875817461452,0.8310952672503298,0.8037353777761421,0.7979937449158078,1.1144029513812386,0.9994866395745404
87,1.1900278711300143,1.1303409596352831,1.1180262083761625,1.0823949258413592,1.0893045801300423,1.0726120758342286,1.474138466315161,1.1600717557654274
88,0.5669939202496896,0.534853355154915,0.5261234593299555,0.5360758158626963,0.5547637906493563,0.5573869875170363,0.7468965379865771,0.6778550750134142
89,1.354242192474727,1.210309147831196,1.1741790901552112,1.161661577971762,1.1425877333505476,1.1319935746684506,2.1877458413966275,1.2009909071075364
90,1.1954462230519212,1.0938826633094685,1.0434734268343144,1.0118499743192146,0.9653471485421958,0.9606868221426443,1.5536202108986918,1.0684606501486495
91,1.263316612331338,1.2041195787260606,1.1781152553502776,1.1301540936012313,1.0881219492557963,1.0885985909802196,1.7300455550930816,1.2193337948923693
