,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Linear_wAll
848,0.9901072989207217,0.9964680688362978,0.9916380860613735,0.9846707783187388,0.9814818890945565,0.979159146980784,1.0328714889493191,1.329402837194653
849,0.4095623247131765,0.406507080109535,0.4078038169672893,0.4092973852766062,0.41084918042042795,0.41189921874555985,0.4983034525034385,0.6070789887795178
850,0.6423970014970058,0.6373488577896322,0.6357357281809394,0.6380918466160823,0.6436147009250303,0.6452084309620915,0.7578338961188648,1.081114028500051
851,0.7799827302626166,0.7800290760213737,0.7775120314773555,0.7743423849213837,0.773383800258239,0.772488277350633,0.9321058379160782,1.0917705135273588
852,0.9767281568098963,0.9565710084535216,0.957775159344059,0.9556940849102346,0.9566181297598587,0.9537803822646013,0.9950988765513826,1.7575585711778885
853,0.9325163248121878,0.9267597744030871,0.9271701255004637,0.923692978824558,0.9245167398418839,0.924992831905287,0.9972368357532396,1.1007389667796217
854,0.7744024980292558,0.7798678807685898,0.7781397271349434,0.7787026785063957,0.7781440076886844,0.7792606679221584,0.8660332992725894,1.0582623156542943
855,0.7647341200633986,0.7612806229392675,0.7617675710531524,0.7624348927458238,0.772396881751932,0.7744211393418066,1.0645822635277669,0.9592021995192844
856,0.7319077474041205,0.7311149663547706,0.7274906996688308,0.7273683400965822,0.7255801450855378,0.7253492647079314,0.8418807479161375,1.12193223594028
857,0.5202499528253123,0.512770425759507,0.512733846477519,0.5139825504236144,0.5157278455321221,0.5162644805969071,0.6138785240226391,0.7563416852062761
858,1.0288618300422818,1.0139787323795773,1.0150200537590524,1.0144103041654837,1.0125544161788336,1.0125366176069508,1.0785717516279218,1.552948780201622
859,0.879775165725096,0.8709013426706477,0.8676610301935653,0.8639320253368684,0.8634466068333178,0.8605095325143826,0.9093980619289316,1.2976318359847423
860,0.8831191131990178,0.8733861757958766,0.8743321958823946,0.8718133110931052,0.8698941219817491,0.8698839141595858,0.9385931857932536,1.2355048440739027
861,0.7556782674150841,0.7522251310404674,0.7515967005317631,0.7498903586041257,0.7502156726058423,0.7507594812418006,0.878879540615476,0.93290444209073
862,0.9285627435654304,0.9265256710638891,0.9249465876597239,0.9253989322947347,0.9244022027284508,0.9222495475961029,0.9800021854389148,1.2907280084975978
863,0.882547351538047,0.8800946532149605,0.881360838882302,0.8770417426328561,0.872900845538301,0.8718297353616196,0.8955458588243543,1.2689916014062603
864,0.9296248496730256,0.9263588617903398,0.921615846897383,0.9237769520354521,0.9260241841002705,0.9247449078832984,1.051406708941467,1.2843825463819476
865,0.7677468874699931,0.7489410468750592,0.7517315400123864,0.7484529739220434,0.7467332847592237,0.7460334821636377,0.8162559429181023,1.1157614641730391
866,0.9748484116633725,0.9630638222208329,0.9627338753044704,0.9629245340291736,0.9588950545946519,0.9594324037192026,0.9908429867258794,1.6011788158472755
867,0.8370078741045185,0.8289469290957352,0.8266837653521942,0.820820603029268,0.8207064602988057,0.8201825200084288,0.8725871039144251,1.1453348458976589
868,1.117137827044461,1.118676881329544,1.1185479820960935,1.1137731246263023,1.1159589792701345,1.1172972572054276,1.151465347510648,1.4901957672644932
869,0.8959131182064656,0.8884627637722602,0.8870004118895888,0.8760577653753303,0.8751341589505363,0.872093512258683,0.9404930472970188,1.475791147947655
870,0.7410620892617499,0.7347705065829895,0.7330697076192308,0.7307236367362343,0.731360402192228,0.7298386007010637,0.7730060872996437,1.0728342910875708
871,1.021047205041344,1.017413886979314,1.0117301443909539,1.014091670959645,1.011840563620928,1.0102876800635943,1.0377686000803648,1.4292839703033249
872,0.925844972512693,0.932045914570641,0.9293937762472441,0.9243155271089937,0.9190023161353493,0.9189109385594847,0.97610952189705,1.3129320706415073
873,0.5615198291575028,0.5595473010466147,0.5627248886778131,0.5633023686700558,0.5602646249427261,0.5606123303277786,0.6255620690705215,0.995599786117838
874,1.030871652641001,1.0502297668833402,1.0431579938759847,1.0298766559514632,1.017787550592691,1.0134444228020734,1.0962450828686556,2.0831727468418326
875,1.0163773290371507,1.0125820399380623,1.0098138299327624,1.0067572473078856,1.00462688551008,1.0045057787838225,0.9905602188563688,1.4252526552730995
876,0.8695812614026243,0.8697396756755581,0.8718864940100244,0.8702118502914443,0.8685706348718556,0.8680452271799098,0.9553912829037116,1.0752351984044994
877,1.0104331496995742,0.9992106899326023,0.9940253708441535,0.9916749445988354,0.9926100142307487,0.991890539536595,1.0418179826669876,1.360061624403603
878,1.0111909242427328,1.0104740616325183,1.0125800348843261,1.0115567163202768,1.0125238450165825,1.0131676759659884,1.0498239376670164,1.3097465531555614
879,0.6128189339312755,0.6121213796806695,0.6131549367278135,0.6150453142336663,0.6170764107287953,0.6190199185406148,0.7267792632374447,1.2022501586175107
880,1.0003082118135735,0.9878409236971342,0.986169363686604,0.9804342957240444,0.9812708748434308,0.9804782186019967,1.0272321950574612,1.6151227943329167
881,0.6677987519906938,0.6628658977067596,0.6620483949044331,0.6648736817558198,0.6640763713128754,0.6638106893676786,0.7163434948438645,1.1369227963676911
882,0.45479049962171153,0.45969340661007047,0.4587073273847266,0.46352930833622985,0.4665365174972298,0.4647062298380784,0.6823514435618152,0.5878407354325235
883,1.0042386388600002,0.9980760724931593,0.9997756193285573,0.9973848674023595,0.994481709665308,0.9928675072838894,1.0284857649261054,1.372753716840859
884,0.6098766912193141,0.6164913464221766,0.6188132797829567,0.6242931126161483,0.6252332765409273,0.6260071587968,0.788832394995317,0.8179882271784115
885,0.9367360955411616,0.9316619206346624,0.9290460443085342,0.9270343025916177,0.9254439949638006,0.9248886956016732,0.9523644308407117,1.4299465847991348
886,0.3822195694019658,0.3877867338127435,0.38638210904579817,0.38639799008459436,0.3836861945919299,0.38180449758494106,0.6116119689932874,0.4714091314480659
887,0.8687304017356162,0.8681672214707962,0.8621027731374794,0.8571680620184849,0.8536625384002566,0.8527974123374622,0.8861906787143444,1.3436216759725428
888,0.6369955593187265,0.6369506740169503,0.6408141312749344,0.6419581481137265,0.6425221315039408,0.6437792783383999,0.8208807278053736,0.863750057626024
889,1.022631299727408,1.010374508255198,1.0101832839944616,1.0110652570836294,1.0107758104668885,1.010705131419314,1.0545437816282244,1.454249897824437
