,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Exp_wAll
0,0.763171249902033,0.7346573695576954,0.7420182087064032,0.7758470124630096,0.802600604105755,0.8191743712422718,0.9301149868309844,0.9637859178879
1,1.3861576919854361,1.0407045577130054,1.0698278749318602,1.023389938153372,0.9774987801560958,0.9668186979284547,1.0548871881610495,1.094092313118997
2,1.3366338072843647,1.1671060007647684,1.144758293837796,1.1200351756188152,1.0587201452468635,1.0593296303454351,1.063919609732911,1.2081199301911758
3,1.261615153965081,1.1223439916197604,1.0864127795146916,1.0585683375276493,1.0243634270453335,1.0085871982854695,1.1075425474655625,1.168641376775428
4,1.6292195183023075,1.1551803062514487,1.1334137721325093,1.0396603034622556,0.9767001756931072,0.9799590070280455,1.2535463032886052,1.1783215797349167
5,1.4636271973939687,1.1561869507401716,1.1107645432789373,1.0570121796993694,1.025725189408986,1.0081845728733894,1.1501441729612578,1.1520176280428975
6,1.1148931714856305,1.0346246498071572,1.0286401635438607,1.0045929676737158,0.9732529314259432,0.9585905920072686,1.0492870158549537,1.136279494049833
7,1.2904072967778457,1.1045954507130027,1.0886761348137828,1.0789018221710298,1.0422342810361513,1.0438672054955542,1.1067004120118766,1.1723242510648972
8,1.2130561959700612,1.0309433553689697,1.0184306897631257,0.9873584020832311,1.0128455066899127,1.0391908654954463,1.0568303240711128,1.1849725930433557
9,1.286543387552794,1.132105559621631,1.10596431497779,1.0813102786355548,1.062552719265225,1.0383245736305111,1.0555834801574024,1.1299579325055844
10,0.8911155867342155,0.858138018954858,0.8826644472772537,0.9207369077404612,0.9656320980838538,1.0061792267245642,1.043809914546317,0.9851440267824983
11,0.7784835145743432,0.7732190177520541,0.8038558280502229,0.848608360630799,0.8773230669202177,0.8676513079948203,0.9200641933632808,0.872504695319201
12,1.070168901829687,1.031864408310241,1.0400068011928143,1.0286462113829133,0.9850122765297121,1.000833633803394,1.0755129296095722,1.1773772339290527
13,1.1222710184840226,1.0353125846981621,1.0174931888599401,1.0198386565919109,1.0044916802322328,0.9905270863802336,1.0265179146924006,1.211387245839037
14,1.4116659099517956,1.1029021967802561,1.045889754562965,1.0126726728555562,0.9667780549791172,0.9524854917268786,1.0655969842302948,1.1472719344848172
15,1.9700301180832664,1.3599503302923255,1.3920604963876053,1.2826331441180943,1.2070011061119887,1.1889271660435576,1.1905561432304097,1.3158959617601198
16,1.3208596308764728,1.2328884408532073,1.2204792591188018,1.190336971432689,1.1447919326958955,1.136386750134613,1.1261063433481966,1.2010790234685116
17,0.764021395908704,0.7191495624624428,0.7434575761768599,0.7849958463199234,0.824627190712007,0.8427174191011788,0.8939695927169237,1.0293234888912377
18,1.3232354393837737,1.0919056592770293,1.094898428980425,1.0424967980094042,1.0013356268390958,0.9866807040547462,1.052369576047447,1.097085689150574
19,0.9254728154286808,0.9215333708865554,0.9495000096520082,0.978733648151062,1.0076217050281957,0.9974834401132678,1.0472860487335165,1.0743335912683545
20,1.2211815586734391,1.069198774402746,1.0643409084903235,1.0324049435138825,1.029752693320169,1.0360951046839095,1.1244077641423749,1.1932444755049374
21,1.1195115250506635,0.8768641612405617,0.8893181979458157,0.8504092281856047,0.8273495553460265,0.8199327801292643,0.9028127228652424,0.9534769650626154
22,1.2276935489835226,1.107476062876763,1.0626300817385772,1.0207605120441345,0.9987137583693774,0.9932213172585316,1.0073430615799073,1.1301101490707703
23,1.4765251257991279,1.1411553233326643,1.187836583323071,1.1601401330678598,1.1665148925164277,1.1627116140064464,1.2121239453343045,1.249831422172769
24,1.4480672724785573,1.2431792953401315,1.1671181231230898,1.1379603772666476,1.1044755654900675,1.0862625240266761,1.1028944614161715,1.2990514397245667
