,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_wAll,Linear_w200
0,0.7686661157162651,0.7263074399524694,0.7232270916288976,0.7377594669853886,0.7679866421558402,0.7821749598142637,0.9637859178879,0.8691605594928182
1,1.4338565068551317,1.0498216455138116,1.082178815709158,1.0307129349530788,0.9800503594038681,0.9682434627674001,1.094092313118997,1.0210000810095974
2,1.3356672217051833,1.169209669826214,1.1439508008964652,1.116763324153645,1.0704240065209938,1.0658016511842023,1.2081199301911758,1.1571853785380557
3,1.214220776639328,1.07570892212411,1.0471689554960932,1.015729133959476,0.9835106888237144,0.9691542213386366,1.168641376775428,1.0106410682614402
4,1.6427393118983524,1.1243743155315344,1.1000247066554005,1.0054315599255226,0.9379798959721148,0.9388359471431272,1.1783215797349167,1.004964282208774
5,1.3714136071344258,1.0991603524358948,1.0633597883678398,1.021894027669237,0.9917847432545338,0.9745783023570109,1.1520176280428975,1.0323963272219774
6,1.1365769473671876,1.0360827833059958,1.0281362061267303,1.0018717348729664,0.9558101938682155,0.9436536591205908,1.136279494049833,1.0461068569154413
7,1.2544338017253922,1.0897907208729443,1.068602072567982,1.0566650652081637,1.0316328666293502,1.0299674027299113,1.1723242510648972,1.0853624869107543
8,1.2145901181703287,1.035640128547886,1.0204628439829797,0.988787745489394,1.012612010815361,1.0383921531400688,1.1849725930433557,1.0965138265690078
9,1.3574197295455703,1.149131262721014,1.1192219772464402,1.0916058434881628,1.0548467951805593,1.0303364998567694,1.1299579325055844,1.0538557409811018
10,0.9218707704463496,0.8619349378073078,0.8648289036634531,0.8798601149987504,0.8952892311517296,0.9108842087449549,0.9851440267824983,0.9549140193209418
11,0.7999784147933682,0.7809154934540924,0.8015298864267872,0.8315731941106002,0.8481407302798122,0.8379383328084578,0.872504695319201,0.890984587056354
12,1.060205404090232,1.0129285997956021,1.014432158020582,1.0072705263549282,0.9821197959187579,0.9829607783851234,1.1773772339290527,1.012383485142314
13,1.1449542654718166,1.0401910831048329,1.0202335649525285,1.0154836803479437,1.0002923035271218,0.9816121940339542,1.211387245839037,1.03129778405314
14,1.4030638420666244,1.1151715929525978,1.06941261751753,1.033706794164832,0.9775485809074788,0.9644495509584109,1.1472719344848172,0.9802937298250844
15,1.7869642446074476,1.2806976969663013,1.2875704316335397,1.1943803017009953,1.123013269704682,1.1089497719849715,1.3158959617601198,1.2499321692389729
16,1.339900357571901,1.2585719710697845,1.2544882141920517,1.2167167341017808,1.154283052223465,1.1440919201824247,1.2010790234685116,1.117039965789636
