,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Exp_wAll
191,1.1124795655710873,1.0956822826754546,1.0932970878723431,1.087161312652729,1.085037038312786,1.0839642961572122,1.2067692603967035,1.1584686672329456
192,1.0138433402568179,1.0027265181928235,1.0018875817479422,1.0002205259053325,0.9993082114047606,0.999486286333673,0.8774051612312274,0.9022985168012414
193,0.9809776884502152,0.9779192432605064,0.9815363184472923,0.9799249305048486,0.9806505596573608,0.9804469096545757,1.0739086714718231,1.0285050440235588
194,1.060861771440069,1.0381950362209011,1.039685660698202,1.0394651809658397,1.0408379296397967,1.0421365112397134,1.164843965192906,1.1380347625247045
195,1.2067265135582208,1.1921657116785476,1.1892375222786684,1.1907076766234903,1.1928022950225592,1.1940065380119786,1.103813228852392,1.2267346984594605
196,1.0982173654431249,1.0905938664971597,1.0922912015412947,1.0932248219950975,1.0943239511582736,1.0942442889275308,0.904588011068276,0.7616001242371371
197,1.253221680930094,1.249192391966493,1.2503737896119789,1.2497729448829018,1.2500379848357677,1.250108899518717,0.6537348057812783,0.6022101864231448
198,1.049357000537874,1.0491907167143253,1.047479070028905,1.0484732389730145,1.0478677592042802,1.046852730276514,1.0380570590917233,1.0722505243652545
199,1.107410626600729,1.1031850575235451,1.1034643934750794,1.1032156448599921,1.1047615239757411,1.1042082825605037,0.988661434511135,1.1253088372794715
200,1.0368226835910486,1.0158012192002768,1.0193601915654373,1.0180258905886654,1.0185305010268495,1.0173481207970856,1.0382130050302836,1.055429691694747
201,1.1941786539792631,1.155740128581861,1.1607916228115045,1.1613717072725254,1.1650763368954802,1.1689213265572616,0.6935029597287509,0.4391485952801448
202,1.4985329687567222,1.5043542785588713,1.506221841186882,1.5068789689552913,1.508999500493741,1.508475040967027,0.7083994236962525,0.7096085796834803
203,0.9784928389602549,0.9751311135435484,0.9756274957396822,0.9759116288646872,0.9768675055159586,0.9776191340075248,0.8387057209791665,0.8813423987321198
204,1.294724694172,1.2913004714909666,1.2913905170924738,1.2890349005861852,1.2891375570623729,1.2892882553995837,0.930418147855168,0.9512278009053842
205,1.1403992238427472,1.105780846915004,1.103851276092024,1.0949751286895542,1.0922298497254292,1.090958413460831,0.8886394769871319,0.6379207275022878
206,1.2397968742557957,1.2389008278786342,1.2414174501751123,1.2423277147937337,1.2422027489245389,1.2429538207036122,0.9179269612381497,0.9722802145869052
207,1.0851496553491815,1.0823839255414145,1.0820519883812476,1.0825550717874557,1.0809251777014703,1.080702964300415,1.068628012881892,1.2107821118741406
208,1.6213763210634315,1.6181792850418244,1.617994781614328,1.619074850198086,1.6199270963772643,1.6207271909805687,1.2078066093599311,1.1964826189064666
209,1.1621499138926117,1.1638336757325778,1.1652746077405085,1.1675145298820577,1.169228256082675,1.1707172225770317,1.0003322758856392,0.7929370517910993
210,1.059752098116894,1.0542296071578816,1.0510238620995043,1.052708952885246,1.0526575350206577,1.0534781903812727,1.099594579210207,1.123603763012764
211,1.1022569857248505,1.1054309231880026,1.1082537719225793,1.1200514498471188,1.1272537299254946,1.1273920337319947,1.1666637970977871,0.9544711861163154
212,0.9563626265723575,0.9524072149206672,0.9501637119468955,0.950390031761805,0.94960213986095,0.9492102280007432,0.994657116581182,1.075175360125719
213,1.1085802880160398,1.0478430204869815,1.054597521137106,1.0527305282559778,1.0540190582652706,1.05708549241799,0.9473781464860548,0.707139413555985
214,1.2372318048298387,1.2326126545319236,1.2320903721515524,1.2323126039139418,1.234964361461513,1.2373116333410132,1.0846075789886316,1.1969259146702331
215,1.0240447845848095,1.0217141121547069,1.021464993130837,1.0236867547766504,1.024843128282408,1.0259416856174863,1.101246951161176,1.233077223593698
216,1.114357498162648,1.104923677033435,1.106268637230588,1.1080538433245506,1.1087351985176708,1.1090757657999104,0.8600725923940067,0.836275152647211
217,1.3344200853253114,1.3206597107959865,1.3235261735074009,1.323936039191864,1.32614373956465,1.3273595241684468,0.8866136746001984,0.7767684672038365
