,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Linear_w200
0,0.7822630161326557,0.7253922717608436,0.7133324964482777,0.7236315561105945,0.7567443015533756,0.7732948547546966,0.8270962595152771,0.8435494861981135
1,1.12318388597421,1.0129670246030882,1.0503078317554304,1.0175785243154454,0.9946221780368952,0.996333346699929,1.0264039456941427,1.0315355340755032
2,0.4545386074454198,0.4746930111494575,0.5123539291026563,0.5734664075656495,0.6715827626067171,0.7090729010655484,0.7836572884936485,0.8884096646244021
3,1.2021987266006549,0.9997408859617498,0.9956824800328772,0.9757375915721009,0.9537096736786211,0.9406599661497743,0.9878895623969264,1.0717071022136275
4,1.4127651146480467,1.1600246267095715,1.169260601269557,1.1128226117936002,1.0624844275746033,1.0587776493788066,1.09944405727202,1.0983399685874011
5,0.7640946124211107,0.7787156974959151,0.8150989039444695,0.8539286164858457,0.8687901544205406,0.8754987587298189,0.8754352668941308,0.8828089255294104
6,0.7102377893101711,0.7077873344500706,0.710144984987643,0.7236566540679253,0.7570416495396219,0.7664191575968476,0.8346640945788173,0.8407002939565834
7,0.5762581279093266,0.44718871976246066,0.482355632553632,0.4577482032483739,0.4387380325999881,0.4369488991391832,0.5017736184250339,0.5076156881569791
8,1.3033766148873625,1.1145074836074296,1.0940647639092391,1.0417572495207787,0.9982196573252018,0.9954688317309883,1.0224181593040107,1.008753106494691
9,1.0750494579678551,0.9232852746321439,0.9110046495790405,0.8876564337205836,0.8735242170956534,0.8665855185932108,0.970560774555278,0.927061979473087
10,1.1307870225485004,1.0588711464398504,1.0437232969652777,1.0057385430046681,0.9761201359878987,0.9734791893803292,1.0312915604191346,1.0338908448234545
11,1.1621644777024225,1.0137524883182862,0.997752999767996,0.9925968101072866,0.9641436175086052,0.9648966471424002,1.0442894235983815,1.0332132990212115
12,1.219256807118309,0.9768443464855975,0.9931705716924615,0.9615309686302409,0.9287748971652813,0.917052177929342,0.9781035013519126,1.0119841201014286
13,1.1135541192696004,0.9170244560190809,0.9504005890748582,0.942712953342823,0.929945902628216,0.9265360786817782,1.0180548727849053,1.0248752753439274
14,0.7852828307705405,0.8181210385791331,0.8215350663425149,0.821875095058301,0.8218947911726869,0.8153156976231901,0.8453559478588681,0.8537085002727859
15,1.0077860835511665,0.8077626184523998,0.830464397608178,0.8211123900974492,0.8468543615669628,0.8689937318808052,0.9331850784210391,0.9072310712747612
16,0.9011833127767036,0.8335101243473667,0.8356134940848727,0.8417473107195207,0.8384495706292985,0.8269064168875594,0.8931152755552079,0.8739416467322226
17,1.1248768587155888,0.9391655667185432,0.9589128220004554,0.9570785501898422,0.9511687135071052,0.9390485408751013,0.979585096429052,1.0020471901740629
18,1.0712268851352653,0.9508844162887249,0.9450357057162646,0.9291265251805487,0.9104714118045387,0.9209370896616161,0.995029982468208,1.021520863346272
19,1.2447174365879132,0.9838197719635935,0.9695468258392888,0.9341486414892687,0.9127734229474146,0.8963631046893756,0.9437270495708664,0.9749825540876728
20,1.1754667150727254,1.1798982543284697,1.1593014851015913,1.0942143027600015,1.0593246561561662,1.0554224254727165,1.0854780568878042,1.0820036411739116
