,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Exp_wAll
0,0.781944366859184,0.7283695083477839,0.7140013786834406,0.7187093001245592,0.7361273381610749,0.752845968529583,0.8270962595152771,0.9499155319430036
1,1.1508079053254836,1.024092220216853,1.0629179028926339,1.022991467988679,0.9894280540780437,0.9905019399251492,1.0264039456941427,1.130602940799541
2,0.4655711569405805,0.48754764004575557,0.5231693697249079,0.5733974884620152,0.6516511385790262,0.7000426990710799,0.7836572884936485,1.190872632296213
3,1.1893890600444543,1.0071208777579714,1.0001904892797961,0.9787480029927678,0.9602211744685814,0.9463378190928682,0.9878895623969264,1.150668694533212
4,1.4325417558392741,1.1618950325203106,1.1735878066180312,1.1115689468218444,1.0637199676810605,1.0611998476467097,1.09944405727202,1.197061018752558
5,0.7797191140730785,0.7837776479220955,0.8147683060920475,0.8525784830997188,0.8852757971959371,0.9009077561246883,0.8754352668941308,0.936136729059378
6,0.732040220112448,0.7193302404236306,0.7168910896856698,0.7216460426089125,0.7464780316234448,0.7536265853486099,0.8346640945788173,0.8785780804112432
7,0.4271723405199311,0.33316175792296704,0.3497160601299711,0.33147238045712935,0.323329076037023,0.32040704939937764,0.5017736184250339,0.3397550900995529
8,1.2895256729207705,1.118460877187122,1.1033712698088314,1.0452276128411815,0.9977662432982675,0.9985431287553325,1.0224181593040107,1.076084509270814
9,1.0797999175785438,0.953799695605951,0.9305445743047313,0.9034237972301129,0.8945237536490285,0.8904143283311082,0.970560774555278,1.0470285832548432
10,1.1604504384125833,1.0637471788596213,1.0493743817883985,1.0112734166690738,0.9849811989786104,0.9817258242432376,1.0312915604191346,1.156293773104479
11,1.1494434484412153,1.0087317289499051,0.9952774075716078,0.9938023827245899,0.9632556661877131,0.9640294898970752,1.0442894235983815,1.1037877822056847
12,1.1574829992835673,0.979586813533449,1.0023755594807728,0.9781543943424528,0.9385058714864278,0.9341367787998901,0.9781035013519126,1.0812190227254144
13,1.1301915940777547,0.9345061819801783,0.9608085148341231,0.9509203085128775,0.9331145638614091,0.93030877915741,1.0180548727849053,1.1227853915915729
14,0.7971267578613805,0.8197748722745423,0.82182539537414,0.8202925182907563,0.8195354295716004,0.813227181184324,0.8453559478588681,0.9172711017092088
15,0.9603075666083751,0.8162350759985141,0.8294028839283731,0.8291663175543383,0.8602366219074143,0.8820643419636581,0.9331850784210391,1.0698488122441356
16,0.9284005544344999,0.8518984635251095,0.8481105874085951,0.8493334256340435,0.8396684837773869,0.8261625973961944,0.8931152755552079,1.0112996033797783
17,1.1378626346843073,0.9548441047552801,0.9680611394151837,0.9670055194507802,0.9581513730015611,0.9444493555138904,0.979585096429052,1.0998643954575678
18,1.0672297433262974,0.9610143120349341,0.9596484033039796,0.9409611142733182,0.909139697537337,0.930405855587401,0.995029982468208,1.1590355219945052
19,1.2352425536671103,0.9869826898465179,0.9769475980574082,0.9381197204271191,0.9138394339021001,0.8981781801243163,0.9437270495708664,1.0311392562531765
20,1.195181501141736,1.1956153440928117,1.1628189300847114,1.0902236915514627,1.055231737700189,1.049962157005307,1.0854780568878042,1.193882471725317
21,1.3113736845607067,1.1419967500323598,1.1164625453194845,1.119125467030013,1.0889107468438555,1.085873447308373,1.132197493473227,1.2243775825017378
22,1.1439051684241461,1.1087795337738464,1.0928187730676349,1.0404341500000975,1.0006901773985224,1.0021304886978595,1.0446620155721256,1.2080919171363167
23,1.203526952072877,0.9570676079054183,0.914316699097871,0.8660060710570396,0.8299166767327268,0.8163200863331459,0.8460674033720827,0.9517330046336764
24,1.0995297944112319,1.0252867712411602,1.0208226063287813,1.0122478523402065,0.9850615770945688,0.9622405744800242,1.0181219624625466,1.1297194356396232
25,0.5385079300315873,0.4168271975445152,0.42319733112939373,0.39924959826336714,0.3850409529908642,0.3804322287032622,0.5233258927365229,0.5079426450227957
26,0.7324035432895909,0.5797048177206718,0.5574493189549005,0.5272011522024741,0.5140450840471616,0.5073539960284531,0.6511960210442589,0.6068009366300697
27,0.7361478070145324,0.7455757920207204,0.7503194560100798,0.7583805772105504,0.7545314399706842,0.7338874416433284,0.7792922619805396,0.8691433125264294
28,0.7817525553457727,0.726761695096409,0.7366490967746151,0.7316626453679449,0.7124362330154707,0.7006314887337205,0.81856508955544,0.8800954536588144
29,0.8125555117797296,0.6255790263070071,0.6306506833959393,0.5978850395629527,0.5714506915155415,0.5681302020892921,0.681065923367164,0.650494061053617
30,1.3431069303712762,1.0765360999177216,1.0523075972539255,0.9972000292075662,0.9573158358653198,0.946021665254116,0.9952983510542666,1.1128205606460233
31,1.3836911703713652,1.1851870694013482,1.1157921769895907,1.0826295087658744,1.0440186890813283,1.0338128452876323,1.0524902667418956,1.183684913180511
32,0.5006367598477156,0.5603346221217882,0.5961866457048849,0.6341374661351622,0.6405069332762857,0.6172906620897783,0.6925803852638113,0.6910058733150396
33,1.231328132331186,1.1470086464584184,1.1315135728104613,1.1039890854332093,1.0483374261642775,1.0433620959323935,1.0774155362397952,1.1661547153376164
34,0.7061101728832051,0.6728557800204961,0.6902599678916542,0.7057066142451388,0.6964550706481147,0.6865128574295365,0.7378104243933135,0.8017107901026468
35,0.9314182911642053,0.7942744017678472,0.8155905275515388,0.787426171431901,0.7720722849670298,0.7647283041322718,0.7969414535359709,0.8658347201850255
36,0.6187541682257985,0.6923830768003353,0.7519364086569567,0.8163904229648761,0.8975936644642843,0.8951170961216666,0.916801193261886,0.9817147813485638
37,1.1262583013985366,0.9224687476852178,0.9005406545796869,0.8712298060921329,0.8435351982466607,0.8404911994791564,0.8950694202631766,0.9412431505194911
38,1.1963941555992657,1.0572181701175434,1.0056537621269004,0.949963531396499,0.9153541540748461,0.9084378491974686,0.9472663892480124,1.0249600353029205
39,1.155923884798344,1.0778526931129082,1.0744171834121072,1.0432890955477978,0.9933341937174407,0.9877105253990996,1.0109692258918146,1.1087883908124043
40,1.3507986396689564,1.1527215395292616,1.08926717423494,1.0608621121917121,1.044637021006379,1.0316773497068186,1.0314786958279467,1.2391441956128526
41,1.0508609024935789,0.9081476374733906,0.8731343617129276,0.8768627239777592,0.8641960706010096,0.8456323667775296,0.9095461031629938,1.0140562205252166
42,0.7167726385349201,0.6910268084321827,0.6978567225874975,0.701402449943351,0.6949050942972805,0.711164476864735,0.7689803044827822,0.8609837374530837
43,0.7234608404851658,0.7873055500295072,0.8117750826403779,0.814609579468801,0.8472684393640235,0.8519091141238321,0.8874015822343666,0.9051390398892272
44,0.8777201583839348,0.5611386323970351,0.5048882540874955,0.45271237358583755,0.4373404589892508,0.431415685931605,0.63663437433311,0.5107284478508555
45,1.0176422963441167,0.9276411499379562,0.9515001583140876,0.9695895892379243,0.968612136966577,0.9596795961520985,1.0245239504874788,1.0697253114587095
46,1.0762376053609348,0.9345823844237893,0.9080738574006271,0.9073719781980536,0.9210114932310582,0.9447971575506837,0.9833704282374316,1.0679921971932422
47,1.2618363414357905,1.1184294871362541,1.0906098454978481,1.052733378102747,1.0142500390139608,0.9924481717610653,1.0258233611035208,1.131559516307204
48,0.8737565887278346,0.6026621872212665,0.6488288854217071,0.6025671625660195,0.5731562954633236,0.5659385417402788,0.6230509665391251,0.625488361900831
