,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Linear_w200,Linear_wAll
0,0.6921359144403963,0.6931787859547488,0.6915125092661212,0.6893480079814482,0.6947799752897736,0.6978933645082156,0.8435494861981135,0.9901140664989876
1,0.9258820307735591,0.9242490143951012,0.9260658729118701,0.9237304818797519,0.9235213981176202,0.9226993460734535,1.0315355340755032,1.2093975598703093
2,0.4804146980440885,0.48936186857319747,0.4923588781875598,0.5014301196298933,0.5240909261720011,0.5240615033625287,0.8884096646244021,0.6140859309313625
3,0.8731808889417789,0.868738927331469,0.8662331415497787,0.8706008318379679,0.8686388767614454,0.8699306058306017,1.0717071022136275,1.231498216836228
4,1.0210465923521406,1.0155947778919776,1.0207864625990535,1.0219447616621984,1.0199193868570808,1.02043749885393,1.0983399685874011,1.3898596041178026
5,0.7584536870165621,0.7545163898082956,0.7557875205261756,0.7547712920785214,0.7550128014308158,0.7571774931220937,0.8828089255294104,0.9465884716993392
6,0.6920362062471771,0.6833022908618804,0.6823958051958694,0.6852412431405067,0.6892084158459331,0.690077231507153,0.8407002939565834,0.9602397377056896
7,0.20917776914173733,0.21199148392294473,0.2146123849419258,0.21500136372016046,0.21524535177087423,0.21647116880947018,0.5076156881569791,0.2551364982233534
8,0.9537468204182074,0.9526808738971606,0.9523326831568703,0.9514100359339791,0.9520035252027864,0.9534842364062758,1.008753106494691,1.2521777534627463
9,0.8362959300149372,0.8275878482076063,0.827185135442172,0.8294770264308904,0.8309682279689223,0.8310249112039613,0.927061979473087,1.1546323953967528
10,0.9612628125682865,0.9622626586011951,0.9621277186682218,0.9619513358184714,0.9621710827882497,0.9634618282644976,1.0338908448234545,1.314066229298839
11,0.9429897237993865,0.9437833458818998,0.9467578890907805,0.9440946953535146,0.9417016894985972,0.9435871394442336,1.0332132990212115,1.4941452106225095
12,0.8753102688929328,0.8713236151099115,0.8692431606052622,0.8707752490136322,0.8704745519712773,0.8711713723841715,1.0119841201014286,1.2072718444835102
