,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Linear_w200
0,1.134406992051784,1.1339092973624112,1.1339540905366803,1.1341076580224203,1.1341005627438037,1.134072516016427,1.020775631968707,0.9944316148451366
1,1.0128709430377074,1.0133940815898215,1.0128882919492754,1.0128763121278872,1.0129453733067892,1.0129854602510049,0.9128012725455144,0.9175121280752506
2,1.216926607280073,1.2171299524811339,1.2172351687123677,1.2173001201866263,1.217326749776572,1.21734331034943,0.9973855329295432,0.9864384003719894
3,1.137840445910775,1.138131019386703,1.138135907481649,1.1383083812598096,1.1382859589833594,1.13833065330316,0.981604925742242,1.0035848059494363
4,1.1376470920497086,1.1359147991017968,1.1359371009272226,1.1360835981086401,1.1361581540477834,1.1361589151134492,0.7371644697932602,0.7594320380324499
5,1.1829257629708352,1.1829273947583745,1.1829043996793833,1.183040671331174,1.1833271448271883,1.1832941381788649,0.8286501016660011,0.7984581542314214
6,1.0696499196609857,1.0697670098212029,1.069867914331326,1.0701434511739767,1.0703249072605476,1.0704963572224833,0.909703375260432,0.9361003343354968
7,1.0365954460070212,1.0366189905452488,1.036763885343016,1.0368693370235424,1.037024044985115,1.037223002411872,1.0970461414693582,1.1040442464348543
8,0.990683031103218,0.9906877472662625,0.9907331037679948,0.9908331954947005,0.9908484039440337,0.9908840704154915,0.7229925303402795,0.7357392668775611
9,0.9936031377291942,0.9944195471013718,0.9942061245365584,0.993994282717556,0.994034425757771,0.9940116758131666,0.8125442642376788,0.8109394565575206
10,0.9839687257952786,0.98429570743843,0.9844685477535406,0.9843056821308233,0.9844184260513696,0.9844512935091353,1.0669143273806154,1.0416725580526498
11,1.195649144928221,1.1954602384314157,1.1954932097220123,1.19550395108006,1.1955039797015892,1.1955024269312635,0.6892816545195676,0.6838984844905359
12,1.3759804240152016,1.3766891019227905,1.376821635082258,1.3768050376824281,1.376829154443975,1.3768065949681405,0.9177932321991368,0.9016003949362192
13,1.1395307842825033,1.138740415629311,1.1389389298450736,1.1389520643682085,1.1388847242708853,1.1388891642869559,0.8645207005883135,0.905718160920222
14,1.2025761241912278,1.2024598159631779,1.2022615324882746,1.2021959886643232,1.2022883830642526,1.2022994475220645,0.8279633578250707,0.8480028176078979
15,1.268634691840097,1.2685010560641716,1.2685446268878147,1.2685860583615416,1.2686181886132444,1.2686071326905553,0.7096994075700798,0.707986976188956
16,1.0989822562376033,1.098071976589354,1.0980678912402837,1.0979449620536974,1.0979266518292168,1.0979561301265668,0.9814525597397668,0.9975687070583176
17,0.9990227532780851,0.9982223793700554,0.9978729054154759,0.9979484934848233,0.9979354759646676,0.9979554911764115,0.9992425181297588,1.0086186066056595
