,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_wAll,Exp_w200
0,0.7951120633073684,0.7291286921235065,0.7636294498143787,0.822211466381517,0.9045533899462237,0.9481338529232912,0.8873846426866291,1.119292132226826
1,1.1174726479668033,1.0022883962773133,1.0838778174826265,1.1035626159967868,1.1576672860702222,1.1693188370427299,1.2761122711410275,1.0571254326180477
2,0.4515834681326465,0.48495727810791667,0.5563641682110602,0.653889681046941,0.7930236741724959,0.8600133794033373,0.6038202039615698,1.181190288172434
3,1.1272734665636035,0.9956746723483766,0.9737172651494697,0.9577052181395942,0.9366674930154179,0.9194513002430457,1.5263471859110385,1.164833616016013
4,1.4106047050676405,1.166264544691932,1.1718018758333573,1.1119443041911696,1.0536106253189694,1.0597619844449924,1.2718127673526292,1.126704697013442
5,0.7730327196435851,0.8363577807591188,0.8955243959530229,0.9459150309885879,0.9410265400597071,0.9389924436927877,1.1146667259711145,1.0104113288613532
6,0.7027208176404333,0.7393938910344289,0.7913089926458415,0.8615107534392492,0.9796168716792308,1.012217837387497,0.8474864428837594,0.9849290855228
7,0.3269703533074012,0.25137929525040426,0.249599711976761,0.23842002658909597,0.23273522516345085,0.23082468475443377,0.2971128510859899,0.5336111072645725
8,1.2418100005756736,1.1191799122225436,1.0843954941640013,1.0341410576545151,0.9900127167889204,0.9832897705996422,1.276000480386417,1.008979412998667
9,0.9942629788476092,0.9215802373238956,0.9665826350282216,1.0035382742420396,1.0665635092873593,1.0786301352002488,1.7058864916426362,1.0071677472460785
10,1.1869729701254266,1.0940080527071914,1.0681142300830548,1.0207768674543094,0.9943053309496939,0.9836343000108081,1.3156490496143043,1.0055706227080854
11,1.0946347977037967,0.9933283805210518,1.0294662116104243,1.072288682606554,1.0801703058514254,1.1005853973837254,1.4052462544687707,1.072012665703776
12,1.1960324576949213,0.9987181140635748,0.9997620456450839,0.9645050947585174,0.9134564607417259,0.9093141569426317,1.184916169542159,1.0154999368267212
13,1.0998188533746482,0.9263253798546889,0.9670883889207049,0.9795699282631704,0.9804704179012415,0.9782492612309525,1.3882100745734385,1.0570984842740705
14,0.8217160807722477,0.8764424105157635,0.9094222878056654,0.9259940805951813,0.9216284093425243,0.9110212509492236,1.0076799141064108,0.9759407589333704
15,0.9185286432610447,0.806383606265611,0.8226125476344937,0.8369245922402717,0.8749293445030939,0.9063062890370098,1.1506291167645777,1.0030369552738088
16,0.8352072767903681,0.8191767076910843,0.8634454890587482,0.9207339498781713,0.9264706962009673,0.9166617317987257,1.1333276912235142,0.9824381097175576
17,1.088457970539962,0.9449892306510306,0.9690380346244358,0.9771170319259206,0.9811129998154311,0.9718691633974519,1.295084601997293,1.0087660247412926
18,1.0814002422227662,0.9558742974811633,0.9742545182078451,0.9627001946860017,0.9283859003150765,0.9521128437442861,1.2693910865067248,1.114926571350554
19,1.2350079890609096,1.0300808662152103,0.9951386510384979,0.953345135288393,0.9240889525074707,0.9089588416762299,1.832506818071845,0.9707773142503442
20,1.1696978835237544,1.172622275221763,1.1959292656075877,1.18552400714208,1.1444913375775532,1.1593750001784975,1.350481601879774,1.1367206151679596
21,1.2558903410057964,1.1230759010788973,1.1156978586594137,1.1346607333055971,1.1038634983975473,1.1156070200806496,1.4930516212438203,1.146325132559734
22,1.1115031967308688,1.102404345723645,1.1228456492939465,1.0967654407545224,1.0545278716990283,1.0595894364762255,1.5049762968843248,1.0702005959477563
23,1.162164319174009,1.0224192609298781,0.9479029979671112,0.8942817956289386,0.8444673350174404,0.832677954860638,1.656292914760858,0.9474082370613972
24,1.099274480473868,1.016701828337775,1.0327371788180868,1.0477084915591262,1.0196398025251008,0.9966192318907819,1.5426347626037429,1.081355639976038
25,0.436719714346962,0.3346657465960264,0.3236998035777635,0.30701278750450567,0.2979625211112268,0.29590912831992694,0.3997772312044718,0.6251848945127589
26,0.6541844560506902,0.5177794586549793,0.49171387780371856,0.4628025598932375,0.4578260124247475,0.45069098207161956,0.5898638865072474,0.7396298082893771
27,0.7122881739727983,0.7788579298900719,0.8248721508444016,0.8693587389793683,0.898505060344855,0.8757605028031146,0.8219859668049417,0.9851800226788626
28,0.7424739520975726,0.742753180769667,0.8090549188572819,0.862906443186677,0.8595847037590792,0.8791720668205967,0.9751754927296042,0.9029143658585504
29,0.6494949339178924,0.5181177860321301,0.4956936990518804,0.4713751672332186,0.45313233911405126,0.4540440329627848,0.6880530159402052,0.7880555970272263
30,1.2901727157346954,1.084295644272585,1.0419785707593305,0.9864009507291398,0.9507891771307951,0.932574563760957,1.2283452629425238,0.9895996165626006
