,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Linear_w200
308,1.3838378598759842,1.212057090733507,1.1635967623891976,1.1471051715587457,1.12004165351,1.1126479128241764,1.213961983530376,1.196124713805502
309,1.1855805054695847,1.1384627432728036,1.1022227863700158,1.0830603340604634,1.0631404504943955,1.062439450755019,1.1424507127159054,1.0868751333997586
310,1.1775569964152903,0.9316016624182231,0.9588395594419866,0.9142513246107973,0.8768912395879174,0.8728881905766008,0.8983885233459644,0.91170653512037
311,1.0467025490475552,1.0477752205412065,1.0437982134887407,0.9981050600575542,0.9294784125443787,0.9236181127710469,0.9541345593921082,0.9602813708347008
312,1.176909547338123,1.008854817567958,1.0124535363943956,0.9808815046840083,0.9484416337739706,0.9360936059777177,1.0169976886575274,0.977050289673138
313,1.1677553696995688,0.954662532290186,0.9568880655537607,0.8935239440430222,0.8602198896154838,0.8417908498918578,0.9006667235383459,0.8944603267128436
314,1.018707115081061,0.87381104660568,0.8900154946179124,0.8795030007662671,0.894372391857137,0.8854325443254372,0.9737137383681884,0.9459653377088582
315,0.994905688990074,0.9850114518387507,0.9901129308442438,1.0020981808773468,0.9657247204602128,0.9538483861552434,0.9966622817699056,0.9967216266078656
316,1.3858292142964592,1.2427349361681752,1.1784655429861743,1.1553395252138778,1.1193885000034696,1.1046613293638043,1.15604794928378,1.1549044709541183
317,1.0093698670652815,0.9828020601503231,0.9915594366765377,0.9948894341846906,0.9737831172146078,0.966843298466444,1.0289436305261277,0.9928971609189936
318,1.3168575014637025,1.126758994704282,1.1340765631344594,1.1247867300146022,1.0876709977756127,1.0732571421849595,1.1023499275789554,1.1114401630313098
319,0.8694204409139239,0.7995321730656297,0.8092169734915936,0.8366861324003638,0.9021950987207424,0.9320179276745206,1.0860034848149698,1.131287635812365
320,0.9834095082014631,0.9968024379346232,1.00187130868767,0.9931680978969466,0.9724441909170811,0.9505705444592977,0.9591332980155092,0.965619021303476
321,1.4521168172580798,1.1719987057367385,1.1419443430156924,1.0990860263636142,1.056053788982731,1.0354841253736637,1.1092741431287334,1.0895862512519787
322,1.2295103792467585,1.0385908440791844,1.0237184640370025,0.9881807872768238,0.9496666963976341,0.9428624580199026,1.013507867401238,1.0306626051124708
323,1.7857150589444661,1.182573909981487,1.1576736304341435,1.0704904122343535,0.9921450421945839,0.9779730033053571,1.0027130550195615,1.0011581999377466
324,0.8198216032269101,0.8337710072736351,0.8727151095068141,0.8873438881694762,0.8770532747914,0.8730996633598587,0.9523663193455064,0.9386504781164018
325,1.2805314068351012,1.1837328401516118,1.1192473328182087,1.0945638678811107,1.0682589676148275,1.0534176520323095,1.1561033680958768,1.11832951301623
326,1.2034492415882803,1.1232599269755432,1.1058542364208683,1.0587688754584443,1.032988500254291,1.0284633637463167,1.063137366321487,1.0711666550953935
327,1.1275020401985534,1.0363429853609922,1.0006879200691994,0.9544437956924829,0.9140657337958991,0.903267699552251,0.9460700155919102,0.9419070910519562
328,1.0746818700365877,0.8559361722777885,0.8635462218891863,0.8317154187459701,0.8013248194614451,0.7920282098135752,0.8627805291905066,0.8276471139939737
329,1.1533848561722757,0.9141642572177148,0.9369673269234134,0.8883254563473713,0.8570868887424535,0.8466981061566191,0.8672593253711176,0.8846809880385428
330,1.369749035810301,1.1746081024302728,1.1471813679818328,1.0939885979545712,1.0715949040735153,1.0527490411736504,1.1014864183666295,1.0926380725168787
331,0.9177935293945276,0.9619879191051096,0.9935101220003981,1.0044714122291378,0.9867874553679193,0.9896191108783009,1.0322342249748366,1.0080171951498589
332,1.202034067848582,1.0357763835526237,1.001594774482088,0.9787133667285247,0.9663567282181547,0.9555369863572609,0.9864116108900128,1.0095297875660034
333,1.579802344625755,1.2523076005931388,1.1999475742400487,1.136107025664307,1.1109183162874199,1.0897134345571164,1.1120159756109318,1.117133302286091
334,1.25116045453114,1.0999389534974064,1.0624419413047284,1.062952420807305,1.0470845751407343,1.0434779195810753,1.071473552383595,1.0716618549287602
335,0.7193242730515839,0.765011174056094,0.8013949762235973,0.8203462504645095,0.8018363501832901,0.8074117067591358,0.8704060830626719,0.8919671035720785
336,1.274234216784523,1.102090336853332,1.0847651952631605,1.0185069461023057,0.9760916539341375,0.9655463705371939,1.0224725849555016,1.0457283289193484
337,0.9211240320562589,0.8220727689898544,0.8322199349483317,0.8345046345258406,0.8407291114934584,0.8562966441926737,0.959759565298567,0.918186791137743
338,1.246023455500348,1.0290511022481916,1.0509353910894874,1.0073658733284305,0.9810261850635268,0.9751856170059536,1.0618451850506097,0.9929909685709968
339,1.11510416310723,1.0135974911055456,0.9964928840339958,0.9698926812390577,0.9411304884128998,0.9317396787511795,0.994310999285644,0.9926029426638386
340,0.9707580062694511,0.9530709518874079,0.9662930899832435,0.9681222446550377,0.95566567374641,0.9466800493413259,1.0067604246865698,1.0234503673283346
341,1.0926452875669113,0.9887142107241953,0.974167188822594,0.920471338839844,0.8861061141369779,0.8659693850942669,0.9791825486318296,0.955680693479796
342,1.3722037434698928,1.1542291000759919,1.1449984223852534,1.1028156573647576,1.065792352951104,1.0512944740649843,1.0917405870631476,1.0862166067959746
343,1.0974130293270874,1.0618620835669037,1.0583073732002168,1.0590894767156502,1.0230942304441526,1.0057672267809932,1.047487398814514,1.0549788434779357
344,0.7574379944950718,0.7966976509759773,0.8291835997455095,0.844915276906678,0.8217142634177026,0.832356524277072,0.901372630540531,0.8639205344646157
345,1.2498164480084901,1.0909200760344098,1.0960515905585784,1.0536037220133234,1.0217843390422887,1.0043128054619068,1.08915979350204,1.039992374625332
346,1.2820628595675205,1.0942955211501073,1.0555957912492757,1.0049017788995787,0.9676537701025278,0.9624976909794808,0.9858761896756676,1.0152986860422035
347,1.0794462640988611,1.077918745583315,1.0786005723302448,1.0763363845485887,1.0273237879343617,0.9987788818035129,1.0371062224248238,1.0458010370587365
348,0.9680011354111128,0.9122191585074236,0.9208487714667624,0.9376799256079179,0.9173781810941319,0.9096848172508223,1.0640165393950818,1.0620217619195391
349,1.3766687600855791,1.1171265989591468,1.0452850602684807,1.0056771874817596,0.9731958618667699,0.9793661606793477,1.0800950581670763,1.0256458338089482
