,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_wAll,Linear_wAll
0,0.7486022921291376,0.7537359602284556,0.7503619333793103,0.7419762214342049,0.7358178403727784,0.7356436851253403,1.5304439571685302,1.0940722064537156
1,0.9967085593587683,0.9934431137742576,0.99229530344914,0.9926780273737229,0.9920926681558969,0.9921136079450756,1.2826364238590526,1.5196402502027897
2,1.068612129478691,1.069644960500755,1.0715688167139934,1.070426024628028,1.0697265332911299,1.0694996820465643,1.4215606106634295,1.7946453489657046
3,1.0706912608347017,1.0703078566560034,1.0720400890503,1.0714280511548009,1.0700039342737504,1.070157926584977,1.6545944714056184,1.323370638535671
4,0.97986689541823,0.9666436711721367,0.9674100803188345,0.9676576607915057,0.9689341981067424,0.9679205479564603,1.6866857622863043,1.3494781240915137
5,1.042294025751323,1.0357207663759296,1.035790929745455,1.0354009234264279,1.0347759473968368,1.0335573393137591,1.293706467058974,1.8200706445199024
6,0.9556838529636448,0.9578268085712722,0.9543198634327003,0.9549567574880086,0.9541221899362348,0.9536644973481312,1.4813901411722823,1.413645860728539
7,1.0749519056556234,1.0745974391063076,1.074822485640523,1.0745362852061418,1.0736536901345544,1.0735045238806846,1.4531958815570107,1.4388155113578622
8,1.0157351397542949,1.0163468902603714,1.0167135624314165,1.016447645112779,1.0156203618579407,1.0160677981473403,1.399094915733402,1.3486145516975625
9,1.0915496631981632,1.0920760444923698,1.089184735108522,1.0887879952713098,1.0904979252602913,1.0902235771786684,1.4355614889087187,1.6214802077282635
10,0.8905953264312322,0.8892180193859247,0.8888316936410674,0.889069750174511,0.8894036771700435,0.8893656944125382,1.2185649842402149,1.1262910528519152
11,0.8230508367684427,0.8144389499421076,0.8136156481717958,0.8098113279353903,0.8093142477914759,0.807841237628127,1.6427807063302595,1.1471835104226635
12,1.0868269836380289,1.0717816621149152,1.062044254967432,1.0600592871727332,1.0576341894165642,1.053273123601532,1.6400285649241535,2.142156832243586
13,1.0380482428058815,1.0366848596309457,1.0383265334099692,1.0383691853119614,1.0382937865417403,1.0383660415467173,1.3224281398597475,1.39895698845272
14,1.0341369488678147,1.0271477143074834,1.0257689019526213,1.0243927410832987,1.0245857738856243,1.0240401352064745,1.7076290877515534,1.3444753913758252
15,1.1127399902474093,1.1124890570225283,1.1129378708908853,1.1135355184840603,1.1132292212684518,1.1131444223730793,1.4792761992291263,1.4829024634444965
16,1.12076442936077,1.1212979764000446,1.1212979787194999,1.1208240110770658,1.1210498913394547,1.121085937793243,1.4681893418405112,1.3916486063492544
17,0.7453025338699272,0.742181491648567,0.7421211221443769,0.7419796699580776,0.7419892950781499,0.7421659830905256,0.9851621649320724,1.0842900477209294
18,1.0244980969263473,1.0196007439207118,1.0206651265960283,1.0218451324684183,1.021412349369355,1.0216912751997829,1.5108635386905096,1.2455901274841086
19,0.9143562837116395,0.9103972352377097,0.9114820773134791,0.9110990676621855,0.9107846958694579,0.910946100613266,1.2840014660465584,1.289015765323397
20,1.0158944569031516,1.0164897927368386,1.0172348171590444,1.015520944431659,1.0158266238600542,1.015644327585745,1.6841273761917364,1.463386451340828
21,0.7871842472535252,0.784372275008353,0.7835388839048494,0.7834325087343663,0.7843315232206669,0.7847436159659432,1.089022182640237,1.107171154927753
22,1.0533768694734007,1.0529031375194928,1.0522592075659338,1.052208835179641,1.0519090736194265,1.0517880291034727,1.3672790837247026,1.4582837624097893
23,1.099791065110417,1.0954554206692322,1.097288209253574,1.0958131188922708,1.0955958245588113,1.0951631404447146,1.5118609516511758,1.4153101565490087
24,1.1072099493852576,1.1069297588058016,1.1079210218348226,1.107862184195008,1.1074160270979767,1.1076653124595297,1.3866777539434123,1.476042746806296
25,1.0318853184247638,1.025270211964444,1.0239298211049321,1.0219296333091241,1.0184863784018583,1.0191458839612535,1.7523513968376856,1.6182200281769974
26,1.0813551417352085,1.080679459750997,1.0800078053877626,1.0812164467361867,1.0814663770140722,1.0819226826072257,1.4027225390150475,1.3444941293073258
27,1.054871806957594,1.053818663771419,1.0522098917043294,1.0525124493390436,1.0521830715222038,1.051941006940034,1.336265372158262,1.414213754448111
28,1.2667202414548484,1.2366979632903337,1.2104222233909296,1.1859107813012275,1.1725800702412752,1.1674543627344178,2.865187986007608,1.8156541273553728
29,1.0642036474583336,1.0630866792778586,1.0631539588475998,1.0645064283344068,1.0641582049701228,1.0642375398237414,1.6131189194786089,1.4475491457580143
30,1.0152429644951715,1.0112051757986527,1.0102223908673185,1.0103779315580843,1.0100319484230849,1.0100445851816044,1.4157436143012725,1.2238749500833908
31,0.9850821026191694,0.9824528163848463,0.982236162812613,0.9824241860377637,0.9815474584257157,0.9818096979759533,1.3839166932850646,1.3051714407964172
32,0.9517699411896765,0.9484908608490973,0.948822942153731,0.9479328976828296,0.9484153273152754,0.9484912863238274,1.3727736351144155,1.320764001277949
33,1.051663965797581,1.049550966440641,1.0490826237087396,1.0489823675658057,1.0493385670740345,1.0491536843674325,1.3650204544475444,1.4674046298137862
34,0.9657659263320737,0.9657532247568623,0.9649227265362508,0.9631599690102921,0.9636281631831691,0.9636877682418088,1.3068993519388843,1.6775166986293906
35,1.151593449527214,1.152711282794726,1.1549680805302438,1.1524068928372322,1.1508098937493165,1.1509083362275876,1.7813915918912837,1.5154478404729266
36,0.9945088205896623,0.9976022925646161,1.0007867076667123,1.0000437137304192,0.9993275446288297,0.9991308404453584,1.7512640002134654,1.2925484109676133
37,0.9478081809821206,0.9476241428328068,0.9481029107695308,0.9488354492571017,0.9496394534536409,0.949917179069143,1.2655296865025347,1.2835344225820984
38,0.9931808950571569,0.9916548575152614,0.9906852356195917,0.9937498491267406,0.9937556201729851,0.9936768437804332,1.340484203985958,1.689848569892403
39,1.0725341509381028,1.071315398614404,1.0714156907669863,1.0703539725258873,1.0701014511288944,1.070012979589293,1.5571170594483617,1.3411831753568129
40,1.0382440403426354,1.0366318650130615,1.0362200890196087,1.0364704891541785,1.0356132364468855,1.0354541325345608,1.4507456574793662,1.372393431986483
41,1.019195849240394,1.0218767411635572,1.0206448183359598,1.020242398626145,1.0205591815687198,1.021027609033409,1.4119968820968547,1.3967247202086783
42,1.0489572041509627,1.050196853861427,1.0511432464297126,1.0511183672489468,1.0512738922425764,1.0515573405803311,1.3597103139387672,1.3362868508154504
43,1.0490593836515953,1.0468840953320604,1.045914690279715,1.0455664124943123,1.0444522263438039,1.0442684179973214,1.206760659494913,1.520671278997207
44,0.8903688623321205,0.8833823997139665,0.8851331090760213,0.8839623827258513,0.8838511378108005,0.8840518020624775,1.2909065273119529,1.3683918809917617
45,1.0284108999495243,1.0337211646752928,1.0399116268166082,1.0415080784379422,1.0398795596884753,1.038779234748444,1.299306164663171,1.6852297673442709
46,1.0251048722822793,1.0281868295843675,1.0289445043260874,1.0277987152404262,1.0267511114780121,1.0268881625598676,1.5574947346434846,1.4117062965319898
47,0.9863981455805788,0.9856288126131335,0.9839547731612958,0.9826161174228494,0.9833292215775011,0.9832875635207726,1.273563257809922,1.533460513233632
48,1.0215699483804466,1.0216452924012196,1.0209885597661257,1.020513886239488,1.0195994694524713,1.0196431163114048,1.4812812609274637,1.2450393648564329
49,0.9543169650037674,0.9529865345063802,0.9505305926722956,0.9492177022158959,0.9493380958368539,0.9494856132310685,1.5507157094936703,1.273010812149577
50,1.0406938096651384,1.0353023355672482,1.0338560184874201,1.0340875294809344,1.03129360416279,1.0306749895677942,1.4290988805801033,1.7532100209432542
51,0.9374342990848383,0.9383137736705002,0.9384527151354177,0.9394374098861676,0.9393698080297372,0.9394135391607896,1.371258707888385,1.407486938110128
52,1.078586685300944,1.0772639732757325,1.0756952093267524,1.073937344940011,1.074521600566062,1.0742589113214773,1.5780881053682732,1.341751238347644
53,0.8668367547268999,0.8644898562518575,0.8629352707291564,0.8625370517621651,0.8623447488328964,0.8626268215330714,1.0785061164293732,1.4585956823811643
54,1.1055884137711764,1.104531165547151,1.104573321270449,1.104845165548959,1.1042586292268617,1.1040608257860458,1.4402785295331055,1.3972271141000825
55,0.8931961890308964,0.8883350742457942,0.8872693135531547,0.8849823780766221,0.8853259129257699,0.8865196294283235,1.5953699904513612,1.4277153245419725
56,0.9954701731278949,0.9966754485003336,0.9963598734470384,0.9969712861903842,0.9961067613455991,0.9957644019835585,1.6646808219566225,1.3840633721586773
57,0.8217000020479384,0.8188672116335911,0.8200109523485521,0.820439933169008,0.8204608809187593,0.8203035634664219,1.2148842714538388,1.26356216481223
58,0.9982354041195864,0.9968321484355184,0.9977837503634144,0.9968421573857807,0.997827016951768,0.9987560491338392,1.5800746105849257,1.30373592191366
59,0.9497957569280865,0.9475717911465537,0.9444748184444918,0.9449539017193735,0.9450607584337312,0.9449264195643204,1.3177975946852056,1.303503714337896
60,0.9443752741204182,0.9347778415290582,0.9316964983075825,0.9304875956452257,0.9294776773842914,0.9293466480635677,1.3453241225045167,1.2551032366567776
61,0.9851551067375353,0.9824511558449482,0.9853294716436974,0.9859283816904854,0.9861775795194518,0.9861800969382445,1.2689156946802784,1.2441967166471304
62,0.9370023842466483,0.935958769111273,0.9362970180061121,0.9360455240026376,0.9358237414449403,0.9357311123618133,1.325755707267432,1.3393898241935278
63,0.9618524166278065,0.9639972648594282,0.9633923531079784,0.9632623166552791,0.9618001989485228,0.9620487064943648,1.2254809871513628,1.415587468968682
64,1.0870055755604582,1.0859602051684334,1.08411862292789,1.0838130037189446,1.083184227692322,1.083225492893395,1.3644503322587085,1.5077669980418205
65,1.1037028030949685,1.1038646350249577,1.1060686709702021,1.1043248538577612,1.1063415680168256,1.106363537914329,1.4635557495257394,1.6409679104566175
66,1.169951053840982,1.166732776651383,1.1666596274025731,1.1662687550631974,1.1659043903730621,1.1661199381311254,1.600053648921829,1.7044862732917572
67,1.1674850970620352,1.1686343483134067,1.1677468726263223,1.1651207481124102,1.1656050307835122,1.1657572678203558,1.581005178543495,1.7033624797175555
68,1.0507688849945196,1.0455592937654687,1.0448698709876487,1.0438198688825784,1.0428617774915983,1.0430942624569879,1.5342298653230966,1.25163823326083
69,0.9768722358209876,0.9753152124353578,0.9751138855290725,0.973660526152271,0.9733904843693563,0.9734857117005177,1.2253584923694318,1.3802890630402371
