,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_wAll,Linear_wAll
101,1.079768653649497,1.076826975657411,1.0776711361063505,1.079091296338677,1.078899642266195,1.0787681833600897,1.4704644262922164,1.2699644965895576
102,1.2176150812550957,1.2167128329051429,1.215875687105249,1.2156781203638025,1.2160821628374767,1.216626773328603,1.055954980769641,0.8911754513098845
103,1.3010070951675177,1.3006260881990226,1.3011505232351868,1.301272059417684,1.3012104748007522,1.3011979102265008,0.6041975247059225,0.6684041908184406
104,1.0517282866772406,1.049499334958298,1.0496553817232959,1.049471069608275,1.0490826422408404,1.0489318729305601,1.3184262837500185,1.1920253251275938
105,1.4670694181146309,1.468113277322969,1.4688411097935552,1.4684450276100924,1.4686100700143798,1.4685690845739934,1.3806263141540358,1.5558701801545232
106,1.212893881116235,1.2126310304895014,1.2126521473107819,1.2124639683573204,1.2121881700723411,1.211877328520268,1.230104253408718,1.2356175695332108
107,1.1196174188204935,1.1213018174853042,1.1217323468755778,1.1218052410679051,1.1206611931469344,1.1200557628511225,1.3155141708980551,1.3847356376641844
108,1.3683982926113691,1.3671589119758538,1.366977477325266,1.3669886333399417,1.367209542395701,1.367287484431467,0.7521937787516673,0.7644207959536847
109,1.2227375826005993,1.219542026561363,1.2221490565734199,1.2212132062314918,1.220435102342626,1.220954145826187,1.2497574970365375,1.086913703609122
110,1.4576429956961978,1.4578783707155543,1.4578526945555492,1.4577478024169164,1.4578372342170802,1.4578789768654739,0.6858393879200494,0.686947301513069
111,1.1435332315281093,1.1374048979116047,1.1378489874096653,1.1377904733295354,1.1366083433867935,1.13697715249146,1.3989612998459544,1.3175889077331489
112,1.5332005475618828,1.529237425627611,1.5300772874885746,1.5306008525552444,1.5305752427407726,1.5309165977357266,0.7761059295549468,0.5696567775029152
113,1.2810581206915663,1.274426648635721,1.2774885151866893,1.2751826895668215,1.2770218936955857,1.2771405379794019,1.4104307656105473,1.5449971808810343
114,1.484789826850467,1.4855568974860451,1.4847313821331796,1.4844602741582535,1.4843324007165446,1.4842620080808964,1.3983681213850674,1.3666776700879
115,1.291296723696597,1.2875874338949618,1.289226706569473,1.2886197635660053,1.2888269654740954,1.2889677396833914,1.215993008681488,0.8906192522756264
116,1.1261544640258234,1.1278009612392783,1.1271262672620446,1.1256571892677447,1.1241378997728482,1.1241375034907721,1.250766735375051,1.2107326514459258
117,1.3898430587288864,1.389621006082366,1.389426399378968,1.3893659794660362,1.3892928710411632,1.3893062276080197,0.6291477414613574,0.4847970748888423
118,1.2555087232464992,1.2550380604180642,1.2550665906325142,1.2552151636926956,1.2554883923589282,1.2551045591721057,0.8966271426685661,0.8192071216805733
119,1.21156919270597,1.2152027524129867,1.2158309796466935,1.215650603850489,1.2161602743016766,1.216292954956657,1.1785859814393835,1.3630032446900224
120,1.4447187753863169,1.4469884718100927,1.446495937465513,1.448107581232773,1.4486319989490128,1.4493045766976633,1.038860921943684,0.6997338147701916
121,1.2745283165218626,1.2758401215098252,1.2758859480679852,1.2755914367157395,1.2761160442050217,1.2763177029841188,0.7144392393976041,0.7091743734193956
