,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Linear_w200,Linear_wAll
0,1.177521400375749,1.1262437933282896,1.093676415932881,1.0782890121110846,1.0814467082500756,1.0624555439914445,0.9944316148451366,1.4287482745336662
1,0.952726758344789,0.9415168773961955,0.9707906637069255,1.0092821943427515,1.033870050995396,1.014367745065862,0.9175121280752506,1.4135071827409948
2,1.0947556211062792,1.0627682945576993,1.0872697104932834,1.0972834992051532,1.0630515809510865,1.0568721394949534,0.9864384003719894,1.2028382698482196
3,1.3018061373854342,1.160335823237863,1.1153675245519874,1.0714951354583433,1.0294304021083815,1.0352926674663034,1.0035848059494363,1.2557375416362393
4,1.5604135390155986,1.2225103416237482,1.2388858019331799,1.1972134968449908,1.1835581412006655,1.1801191692319282,0.7594320380324499,0.7931551809422485
5,1.2526129978353717,1.1506599672910052,1.2260272469248672,1.242576895847959,1.21655042327407,1.221244477562025,0.7984581542314214,1.173467631941132
6,0.5798892678078483,0.661836591015167,0.7429867819821863,0.8607130498112836,0.9845414985703895,1.019339940675234,0.9361003343354968,1.160404342043069
7,0.44337939281556255,0.5240839354136768,0.6002956421646007,0.713241505907633,0.8629143184968926,0.9574677046622542,1.1040442464348543,1.2433225523849318
8,1.183373497757405,1.0624182644664588,1.057384977221643,1.0503425441866419,1.0435848037904656,1.0288459892705895,0.7357392668775611,0.9310664604295676
9,1.33320299127914,1.0500104005880353,1.0609016135381186,1.0180931783886038,0.9874288680302055,0.9837784293931879,0.8109394565575206,0.6901503417534536
10,1.566591674372793,1.1735439913413925,1.1324586039956457,1.08384469031226,1.0367687220801016,1.023535473357021,1.0416725580526498,1.1926667345690474
11,1.6086649337972816,1.1826374128866497,1.1812629341875287,1.1501804224913499,1.1233435152609441,1.10293733673808,0.6838984844905359,0.6418270854636126
12,1.7940127020601173,1.1046416841791964,1.1978765296265435,1.0985663647088093,1.036370350375189,1.0273576248275396,0.9016003949362192,1.279982457230424
13,1.5882971797922396,1.2279810585140203,1.2145865573802141,1.1602839418331594,1.124814923640358,1.1200949589497116,0.905718160920222,1.0408739432202316
14,1.5362735716579048,1.1208376957852282,1.1675849235743416,1.0989779267842903,1.0567561968730859,1.0463493530539838,0.8480028176078979,1.1646031019005136
15,0.8172778424652829,0.76966914512758,0.8480056196927501,0.9769806160502928,1.117467275676164,1.1439504665907712,0.707986976188956,0.7759731059665996
16,0.9618964477163219,0.895341140118879,0.9352799709748711,0.981994336176359,1.030769114046986,1.045027251033555,0.9975687070583176,0.9999427805519332
17,1.2109898208758365,1.1046468828786644,1.0768207085688597,1.053466695538731,1.0369920623986242,1.0284213068208659,1.0086186066056595,1.2800246341045436
18,1.5182012532137201,1.127005602509366,1.1608142651546176,1.088746963797151,1.0476125565740366,1.0358733810571015,0.9119450166752824,1.1313724878806903
19,1.1999180731261792,1.1949183936618442,1.2178805591030757,1.205778512653238,1.2282434775844577,1.2177240904468227,0.9871760026359578,1.186020439746691
20,1.0807544833154565,0.9301786463627699,0.9851701487566783,1.0257821882847866,1.1147916543054663,1.1293539148013074,0.6885893877761972,0.6947988600055588
21,1.5499956339559016,1.241015493305052,1.2128967049395796,1.1773555730217296,1.146161545808091,1.139584009556367,0.88417160353128,1.4095884182769802
22,1.3192181364905555,0.9871578708279144,1.0644484707160202,1.049769888062457,1.0359530839384783,1.0392904533125626,0.7258314670919596,0.6790867086337096
23,1.8013485971009886,1.1743819266771243,1.1790714806638687,1.0833537664892547,1.035925309175156,1.0282914395416571,0.993512024705664,1.3478782536639835
24,1.447674778752433,1.2614035773115344,1.2505586205722594,1.1982233797766582,1.1896522307728197,1.1878677267905362,0.847293864873505,0.9466310095666144
25,1.6726942568923957,1.3035183151785101,1.2305463720466183,1.172990541929731,1.1174382070668856,1.1082058239322887,0.8130270974909226,0.9717143579978136
26,1.7692998045939068,1.0649003115494362,1.2459580956232783,1.1440567014100504,1.0614139511232945,1.0593716553063492,0.9814479032597272,1.0499508726878188
27,1.530193172163715,1.2438187827901728,1.2770082099892728,1.2320304482292521,1.1994301026373517,1.1808217165065493,0.6030776253878748,0.5611724612624992
28,1.408190118240949,1.0129412555513562,1.0701894111483756,1.0102084585086326,0.9836145381901404,0.9739381449046685,1.0512641283122628,1.32145080708432
29,0.984273036680832,1.0123245505078764,1.0323725556515717,1.0578306713914067,1.0419643782630608,1.0164495535250122,1.0993742629316932,1.2493307320696925
30,1.213912387871358,1.0986229193900554,1.1314276197374615,1.151665171146791,1.1347120463242726,1.1256337468937676,0.7164321934746156,0.8574579272062581
