,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Linear_w200
0,0.7479392906925983,0.7214317757972247,0.7328306266038237,0.763121316221088,0.7866309388890584,0.8020221420178996,0.9301149868309844,0.8691605594928182
1,1.4844759531996672,1.073754359853223,1.1319688108471395,1.0689283048316014,1.0070118708443732,0.9949430612888449,1.0548871881610495,1.0210000810095974
2,1.3060969507532336,1.159229079516355,1.1372872454794185,1.1107262987377493,1.0572870983703246,1.0561671522104281,1.063919609732911,1.1571853785380557
3,1.2428279581006625,1.0846936983984894,1.0604115562538048,1.0286520276513,0.9905187032069177,0.9756410597020815,1.1075425474655625,1.0106410682614402
4,1.6204127217112474,1.0989362379864613,1.0784282673103676,0.9919136835561799,0.9322962742642302,0.9263532030189423,1.2535463032886052,1.004964282208774
5,1.4262725764703295,1.113928734236747,1.07740560540504,1.0291622723519749,0.9976813463873373,0.9796160464199829,1.1501441729612578,1.0323963272219774
6,1.133277534082005,1.0319318445351136,1.0204912896236482,0.991202798066826,0.9599698772285785,0.945576103958489,1.0492870158549537,1.0461068569154413
7,1.2629870261700622,1.0910981891992013,1.064852306464164,1.0547200251281634,1.0316019310400786,1.032684360961503,1.1067004120118766,1.0853624869107543
8,1.1876540786386733,1.0152421691532445,1.0100538547498017,0.985479575693932,1.0055041400178208,1.02911504692596,1.0568303240711128,1.0965138265690078
9,1.2668915445940934,1.1252494208762147,1.0986884164645756,1.0755746382207951,1.056735665250025,1.0343229303455561,1.0555834801574024,1.0538557409811018
10,0.8875727961446855,0.850271269635306,0.8736555858758032,0.909647842227479,0.9523125150489927,0.9883964270520382,1.043809914546317,0.9549140193209418
11,0.7557781860320248,0.7632219338521604,0.7936340007834213,0.8311891036957003,0.8547865356334388,0.845050375023325,0.9200641933632808,0.890984587056354
12,1.0463885503677826,1.0105257406775827,1.0140076416873993,1.0094252025162658,0.9823911195911721,0.9821720783312098,1.0755129296095722,1.012383485142314
