,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Exp_w200
0,0.7493915823112163,0.7200504647986047,0.7299220106424731,0.7597684380492988,0.7810031777691556,0.7960440364766957,0.8187522013366774,0.9301149868309844
1,1.4790592629885915,1.070421613832123,1.126197090312691,1.063824572225777,1.001263409983916,0.9889339627411138,1.039343793408024,1.0548871881610495
2,1.2994517521448083,1.1550251885911396,1.1314959767265975,1.1016907184059705,1.0494133403383112,1.0470573631812428,1.0819285879925284,1.063919609732911
3,1.2577909682624988,1.0900101344291133,1.065718012984702,1.0341474073470232,0.9966135110548984,0.9815218291789495,1.0076711371238705,1.1075425474655625
4,1.686875286488852,1.098181537745726,1.114409652541129,1.0169656770074131,0.9539221426899932,0.9473873030549721,1.015908514265761,1.2535463032886052
5,1.4171066438671054,1.1128468150636885,1.0767469709166524,1.0281820590055322,0.9980550642569891,0.9798652913388443,1.0487547670180946,1.1501441729612578
6,1.1417883228654941,1.0387015368272685,1.0266659377273675,0.9974704981753079,0.9683638983062047,0.9536519369467454,0.9807263152501636,1.0492870158549537
7,1.2610784257124807,1.0890257163457826,1.0655951683909874,1.0556702800819942,1.028254123583322,1.0303282148790915,1.0962357207978388,1.1067004120118766
8,1.1802495826129897,1.0098339319927858,1.0088159680576063,0.9874065901742628,1.00487097017201,1.0268575229859025,1.0651717626739592,1.0568303240711128
9,1.2657476083826813,1.1266414314060236,1.1006178251754253,1.077887762293144,1.059271587043208,1.0370767710985411,1.0499476564392962,1.0555834801574024
10,0.8965104967063112,0.8515020481064224,0.8773003749087834,0.9163092078543176,0.9622007031624004,0.9995137381134698,0.973332954083412,1.043809914546317
11,0.7532126222929398,0.7632774978568448,0.794773193641041,0.8315895926502296,0.8553691400810333,0.8470819772698158,0.9385910383510108,0.9200641933632808
12,1.035767644270425,1.0029591880097533,1.0069057597045747,1.0075313587234056,0.9864773448210206,0.9805655439651553,0.9858371938453974,1.0755129296095722
13,1.0939283415228762,1.0274447538353202,1.0109339207200512,1.01297866367527,0.9957019354352651,0.978067471870799,1.009213436997757,1.0265179146924006
14,1.3938183335080294,1.0900072234560043,1.0390817759928155,1.0099726099744615,0.9672008599401279,0.9546838095609015,1.0330509215576114,1.0655969842302948
15,1.846968690493836,1.3059308682960662,1.3161322469762142,1.2148457947113873,1.1359549625683771,1.1195455535016445,1.2069518419402143,1.1905561432304097
16,1.3327089250273574,1.2311397373458164,1.2155286024211907,1.1855474263126016,1.143206877006737,1.135271199295159,1.1242346854475094,1.1261063433481966
17,0.7620656083872562,0.7094709214716544,0.7309278411437058,0.763833107536885,0.791912172898365,0.8076339282371628,0.8442420057275791,0.8939695927169237
18,1.3015838554969028,1.0668000607382717,1.0767363403777517,1.0337830779883852,0.9850457829016216,0.9725021890355651,1.0832709593168928,1.052369576047447
19,0.9173419896707525,0.9188972738602416,0.9482158633844106,0.9807855002943908,1.011282700560815,1.007740630214275,1.0006149459228348,1.0472860487335165
20,1.187222828275606,1.053018841074023,1.0527813007934774,1.0179554645368354,1.0097454391675795,1.0122989861886762,1.1335907393398654,1.1244077641423749
21,1.1252718909220736,0.8510520177262845,0.8801377261572201,0.8442763064676064,0.8193992351056414,0.8142096952813963,0.8815866143658088,0.9028127228652424
22,1.2230300910889225,1.102983091194577,1.0531359695519034,1.0122757060114393,0.9804178110120095,0.9755277888933652,1.0323654650858358,1.0073430615799073
23,1.3975759107410284,1.08974895449492,1.1220520813765158,1.1079613456264448,1.1167302467704343,1.1064974142362838,1.1234364570837905,1.2121239453343045
24,1.3447070635835632,1.1804770953869825,1.1284069452295198,1.09653502714504,1.0676763414537531,1.0573298987109807,1.1120912057878665,1.1028944614161715
25,1.1944240428583954,1.113317425770848,1.0875934518440338,1.0506295266984071,0.9803123337832148,0.9682850090289143,1.0809204057501411,1.1663021521604349
26,0.8050805169494438,0.7812554882225823,0.7886097796794741,0.8227098100037966,0.905633553097307,0.9723744058998662,1.0789940708644334,1.173269157274332
27,1.1473029720242827,1.0992265342519283,1.0810366403288976,1.0808100799617055,1.0886923912646793,1.1001584470137329,1.097680823523049,1.1000312740103138
28,1.0860272222047374,1.063421209117875,1.0730769361295784,1.0663393087937891,0.9887756773332589,0.9825519933596176,1.0464554317362642,1.02721276308609
