,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Exp_wAll
0,1.1586734817907731,1.112671358048882,1.0821415788772044,1.0627593423482284,1.0676969980190318,1.0518358459204913,1.020775631968707,1.0902826025124712
1,0.9446895366917257,0.9409239849131044,0.9723623316583515,1.0154755974142844,1.0452555985982714,1.025518472248837,0.9128012725455144,1.055473356569998
2,1.0997299398961446,1.056591142909912,1.0846149072175446,1.0971628832771543,1.0627318281257891,1.0613174952208968,0.9973855329295432,1.1558956286329904
3,1.3233662117600735,1.1748857935449581,1.1276937205431308,1.0831845107669051,1.0372493598583912,1.0414995245701875,0.981604925742242,1.039539768307746
4,1.5195711762376947,1.2073021697259667,1.2236930500356475,1.1823092535412523,1.1658928517213614,1.1622263740386123,0.7371644697932602,0.7238509100431365
5,1.2645235388374363,1.1482021117419583,1.2210233790889022,1.2320070422780791,1.2042945862450365,1.2104629941907326,0.8286501016660011,0.8736040812632366
6,0.5816358060703145,0.6706300965898843,0.7556817060020463,0.8768109160285952,0.9938534810034474,1.0291028642820537,0.909703375260432,1.057834985449326
7,0.45734437007468254,0.5250354910142538,0.600446338327083,0.7164814982261464,0.8738278223877722,0.9711611291068676,1.0970461414693582,1.2031495192435977
8,1.1874931829817623,1.0723995338640286,1.07238972878632,1.0684221110910916,1.0628366975076993,1.0517581766920945,0.7229925303402795,0.6885312738838201
9,1.3526075813383396,1.0823903195624778,1.096116470518612,1.05167797608174,1.01444376551198,1.0060133309368609,0.8125442642376788,0.7189876545144692
10,1.5763522667885186,1.1676455775387073,1.131350188440379,1.0808962138044964,1.0312149104686579,1.0171114363528457,1.0669143273806154,1.118728933932494
11,1.57571770365213,1.1389776146850112,1.1188076625776848,1.094018975188087,1.0732117566001849,1.0515959176044867,0.6892816545195676,0.5110826654338948
12,1.8101309963628929,1.1172882969835052,1.20692239871229,1.1060758265770607,1.0442909849317619,1.0360049684683028,0.9177932321991368,0.9552498798514408
13,1.5471787906663326,1.2153230735278848,1.2105699310762155,1.1655666523210613,1.1360977317593968,1.1260812036998713,0.8645207005883135,1.012149853032532
14,1.5378060108716745,1.126382741252068,1.167302459395645,1.1033135182457228,1.0642561624945306,1.0548395447399166,0.8279633578250707,0.8962694715342352
15,0.8205119716754283,0.7598628101693323,0.8399781765542983,0.9714288091396671,1.1140313643719244,1.142359211944575,0.7096994075700798,0.7107376277340626
16,0.996482432340987,0.9291744932395939,0.9733435234006159,1.0109398266161262,1.0533528815027016,1.0697845065478415,0.9814525597397668,0.9252569454724404
17,1.2113931541479952,1.0990098196309186,1.0699798881272882,1.0493324885086937,1.0363405602185023,1.0306971434770655,0.9992425181297588,1.1140642251076782
18,1.5698939674083234,1.1551437965913032,1.1934954966284483,1.1159599557102937,1.074058252548365,1.0587977806510904,0.9223937703988586,0.9876366657662188
19,1.1867670511352078,1.1814036371200762,1.2013068846392647,1.1851554906262673,1.207585943632453,1.19741112808188,0.9733368589150168,1.0985456445500412
20,1.0788031932625004,0.9240452139036648,0.9802205341734994,1.0222917054880754,1.1037091267684438,1.1166755823107974,0.6821462412553491,0.7006989000165537
21,1.5504646260253006,1.2439370033988093,1.2183929736151642,1.182655431242074,1.1491364845162708,1.1426241998214348,0.902127863143535,0.9463491313824758
22,1.392595253809683,1.0323753825929003,1.1180200565986906,1.0894185121160984,1.0605228933659494,1.0618551764330477,0.7064658459692289,0.5495760431967813
23,1.8300284628704948,1.1808478410723244,1.1783618159692695,1.0814680903634786,1.0356610420681915,1.0294848986088738,0.9955913031590456,1.25962467939419
