,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_wAll,Exp_w200
0,0.721573336159782,0.7188356335986255,0.7187526547703051,0.7220800656651585,0.7290014834996658,0.7356699670842954,0.8873846426866291,1.119292132226826
1,0.9343431204295793,0.9296481239534412,0.9300491954621349,0.9304270706704563,0.9314380236164748,0.9320567338420475,1.2761122711410275,1.0571254326180477
2,0.48132053281542014,0.4950569873521348,0.5008113520394843,0.5120875717209527,0.5394975154002937,0.5358239366006502,0.6038202039615698,1.181190288172434
3,0.9710462410781294,0.9342239280160687,0.9233047861199487,0.9254779186791156,0.9196486404833342,0.9172990534747942,1.5263471859110385,1.164833616016013
4,1.0227322200042976,1.0165701800994837,1.0193464296908388,1.0186375261463336,1.0171606623721094,1.0167033987042455,1.2718127673526292,1.126704697013442
5,0.7655860547154643,0.7702905345717953,0.7803599255833636,0.7785378595734506,0.7768213644311368,0.7794998965877022,1.1146667259711145,1.0104113288613532
6,0.6836674138403124,0.6870970449676553,0.6865159737489104,0.691102605873969,0.6981200354943758,0.6962910093814445,0.8474864428837594,0.9849290855228
7,0.21950652827706024,0.22257536060811176,0.2250271358618138,0.22425761566418764,0.22391638970106215,0.22520231176930836,0.2971128510859899,0.5336111072645725
8,0.9587137055132736,0.9527058330721683,0.9528830509793745,0.9515263894984223,0.9505086879948241,0.9512773206787267,1.276000480386417,1.008979412998667
9,0.8983253014857031,0.8668435996706307,0.8664471285257951,0.8670068297054077,0.8664310098979396,0.8704865375839641,1.7058864916426362,1.0071677472460785
10,0.9620898666371369,0.9650078517432567,0.9631846242326038,0.9627581653926344,0.9624031599223889,0.9621875444676161,1.3156490496143043,1.0055706227080854
11,0.9376208247448465,0.9390368437353458,0.937079566487695,0.9380299121568065,0.9419805413977212,0.9428061591191701,1.4052462544687707,1.072012665703776
12,0.8847994842661785,0.8812692047545265,0.8795742272139329,0.8784777794142757,0.8769069702282151,0.87885739824718,1.184916169542159,1.0154999368267212
13,0.9060002282828612,0.892864884305457,0.8908265652339652,0.8952499550960235,0.8938767681434152,0.8938768460982384,1.3882100745734385,1.0570984842740705
14,0.740793781337424,0.7445586067254203,0.7513490938843242,0.7575968026863914,0.7575943924609639,0.7605546613473226,1.0076799141064108,0.9759407589333704
15,0.8266920536064744,0.8122109424241383,0.8110520656496152,0.8120829961859592,0.8106835225727573,0.811884863751073,1.1506291167645777,1.0030369552738088
16,0.7912590651826916,0.7843837660840515,0.784355356934088,0.7848885862146816,0.7879503327018137,0.7896475441354267,1.1333276912235142,0.9824381097175576
17,0.9265840731387821,0.9006947677111691,0.8999048877323412,0.8974349116958605,0.8998569300680251,0.8993079564545492,1.295084601997293,1.0087660247412926
18,0.9397376524470058,0.9341789409798007,0.9338310175989347,0.9340946432215125,0.9360815075182701,0.9396979138970057,1.2693910865067248,1.114926571350554
19,0.8984634804659668,0.8857519717527962,0.88052493706527,0.8824929040372708,0.8878553224543079,0.8908934049603272,1.832506818071845,0.9707773142503442
20,1.0314908712491184,1.0254908252009423,1.0272898038934408,1.02213470491123,1.0227944773470363,1.0238524516385783,1.350481601879774,1.1367206151679596
21,1.0617165148429284,1.0515806989994483,1.0523782085346363,1.0524880949533906,1.0508239101830497,1.052502956248876,1.4930516212438203,1.146325132559734
22,0.9697059072369938,0.9657758560583672,0.966321171834024,0.9598490883717131,0.9610823295677472,0.9606955659203449,1.5049762968843248,1.0702005959477563
23,0.8486276334877763,0.823037405625349,0.8167572721592036,0.8067446578336775,0.8031692865750975,0.8019390905111052,1.656292914760858,0.9474082370613972
24,0.9817435973653394,0.9883233295622177,0.9820785478201366,0.98351091894496,0.9841258901489112,0.9828404742034934,1.5426347626037429,1.081355639976038
25,0.3195021564352524,0.3107637293325876,0.30437128527136814,0.30278593444240404,0.2987281861165432,0.2975866308725563,0.3997772312044718,0.6251848945127589
26,0.4703027742831266,0.4663614061483886,0.46479330434638183,0.4638816515057518,0.4632970262294771,0.46271587751142,0.5898638865072474,0.7396298082893771
27,0.6814092753165059,0.6864947595845242,0.6815762005135833,0.6783501668323257,0.6798220254154214,0.6790242676651584,0.8219859668049417,0.9851800226788626
28,0.704158842084483,0.6972515382979755,0.6974400839576452,0.7000302768582435,0.6985630685656763,0.6975280356268269,0.9751754927296042,0.9029143658585504
29,0.452086066206471,0.45787321623362526,0.46019696251864534,0.4616290751635419,0.46581588533767343,0.47058593714707864,0.6880530159402052,0.7880555970272263
30,0.9085675262981958,0.9088133078960605,0.9093034673955934,0.9087140162033909,0.9088185798225592,0.9079266487029931,1.2283452629425238,0.9895996165626006
31,1.041545778063277,1.0376426249036856,1.0340454216989732,1.0311368323092693,1.0305227919011235,1.0303681183855775,1.331653874378417,1.136227374676839
32,0.4863246306409228,0.4915588517244584,0.49230388161136746,0.49544026557380727,0.49617271534423746,0.496971497301422,0.644135410663946,0.8278867637910163
33,1.0072431424759192,1.0056671153823307,1.008970186866024,1.006886298497826,1.0071848026571737,1.0060643390019959,1.3138711605620534,1.075408080596229
34,0.6407999085569336,0.6421801979820826,0.6407580660501894,0.6401231438133286,0.646085108763043,0.645108834428688,0.9575901802203504,0.8242080826269756
35,0.729123232271875,0.7168707935290288,0.7172309941466052,0.7224766345933353,0.7207002003479708,0.7256620192744107,0.907080794394963,1.059704900888148
36,0.7394066803750166,0.7499810320318803,0.7554103107310577,0.7665717202616021,0.7660271481241988,0.7615928410823414,1.0214669556760676,1.1902481769665665
37,0.798224851482712,0.7961627693361424,0.794426246081661,0.7912155223729043,0.7923753722449269,0.7915705299797023,1.126154544965584,0.9051962060978652
38,0.8590570494293667,0.8517653774460774,0.8491152723271999,0.8483779589259229,0.8484776990825401,0.8479178653637556,1.1923260191004252,0.9766732958722716
39,0.9690485185196732,0.9608389906363362,0.9604238082065238,0.9627272762912434,0.9640548382598769,0.9638645026952423,1.360183336397457,1.0401451359028326
40,0.9956282921834851,0.9835900071399646,0.9857499306918313,0.9875441758087672,0.991048231510861,0.9918798851474926,1.2268553682451502,1.1031850295502728
41,0.8348543873022868,0.8204608608950831,0.8210379936146206,0.8259755147611033,0.8247627869471703,0.8235622924302844,1.137001349603218,0.9805409423173902
42,0.6629912016877031,0.6598588854157618,0.6622289272412327,0.6632538438509553,0.6655612527566014,0.668455532326562,1.0690148189319308,0.841626107927358
43,0.7447104338913679,0.7445614150066961,0.7428055949260534,0.7448180845364096,0.7461821881571685,0.7468683347736412,0.9181485731516632,0.9728577890640504
44,0.4058524413073937,0.4011758856490712,0.39325958550230516,0.38864415859645945,0.3840205078889225,0.38347481984871695,0.5485704808674955,0.6296775728447394
45,0.8876368409297721,0.8887355185638078,0.8886182810105843,0.8922141365327549,0.8957184663227817,0.8940562889155941,1.1744421977340438,1.059097091233059
46,0.9102699141151506,0.9110763749743752,0.8999715322938712,0.9036169947911303,0.9051172204105246,0.9067046293627333,1.4170848136027132,1.0681278535600167
47,0.9623759745739465,0.9575195659226677,0.9557116977119766,0.9563646691566451,0.9548382130087388,0.9546767607942539,1.4186588907965298,1.0186446908699056
