,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_wAll,Linear_wAll
45,1.03241254479914,1.027514575773314,1.0341846157562495,1.0325216874752947,1.0358175267320537,1.035859429732271,1.2174098575443353,1.6852297673442709
46,1.0281986758570818,1.0267602831685407,1.0210968930348703,1.0215434579083553,1.0243765508024232,1.0258741244647587,1.2098093951052042,1.4117062965319898
47,0.9632992122131171,0.9503273236035952,0.9463311476206996,0.9431857963494074,0.9363967863326965,0.9365596891315597,1.0745028942305803,1.533460513233632
48,1.049561983095917,1.0481723891316639,1.0435359389700931,1.0415625858258866,1.0382839126644192,1.0365372999841025,1.2248838048691346,1.2450393648564329
49,0.9710475210522022,0.964394590982428,0.9702465919478208,0.9710580919141275,0.9685773245478602,0.9676677852232608,1.2055847527387074,1.273010812149577
50,1.041546755806796,1.0278807444531353,1.017295095388084,1.0159296865146177,1.015928065903936,1.013865977398659,1.1308252228157571,1.7532100209432542
51,0.9168410964094734,0.9110224822157343,0.9095250298000637,0.9047911446004322,0.9020704994106562,0.9021952919957464,1.049851323909284,1.407486938110128
52,1.0724074692871763,1.0607564675995904,1.061278608713694,1.0601831057504068,1.0618812935623707,1.0595070038882406,1.2098772959346742,1.341751238347644
53,0.888474325485631,0.8892479492558667,0.8820606077257123,0.8849469036324837,0.885696023207018,0.8852072748664896,1.2060040461446686,1.4585956823811643
54,1.1301904691609355,1.1074874837844317,1.105366881720345,1.1007206839279342,1.0988145095327315,1.098318433842399,1.297256399257094,1.3972271141000825
55,0.8237591944053173,0.8236268935292687,0.8212233853906347,0.8233640252602232,0.8256799465680521,0.827903639705789,0.9832226326594083,1.4277153245419725
56,1.018318274004735,1.008385496410459,1.0077148973278631,1.0067759093789959,1.00957853120122,1.0119666600441002,1.2338428808855078,1.3840633721586773
57,0.8439817350910034,0.8498623979377612,0.850302301852188,0.8493119517422983,0.8522118722269757,0.8512850568543414,1.0503390481354435,1.26356216481223
58,0.9644698678403226,0.9624484958214645,0.9586509854952615,0.9562542217711977,0.9516149958992409,0.9510296269992123,1.184781366677237,1.30373592191366
59,0.9509847573787781,0.9502230383485541,0.9494082576496462,0.9515891389653001,0.9526470181835316,0.952772008736564,1.12426357790483,1.303503714337896
60,0.9439832142790046,0.9461980525255987,0.9457329919064111,0.9439309271696044,0.9462989595502695,0.947202375034917,1.1494655254560815,1.2551032366567776
61,0.9898997579727158,0.9883604050257113,0.9832787681301214,0.9847787254060539,0.9858486258624839,0.9850059278207897,1.1181981133227596,1.2441967166471304
62,0.9127662681170425,0.9138490341402652,0.9196961908005581,0.9192719294870065,0.9197308208750499,0.9204985348189597,1.1102196936628344,1.3393898241935278
63,0.9267136944920753,0.9242129747444597,0.9178000403866761,0.9168718202910664,0.9162661693722683,0.9167989549138175,1.0112850197466323,1.415587468968682
64,1.0838966461715942,1.079053344237646,1.0758985138585435,1.075467409590261,1.0743924186838323,1.072356560257444,1.2216712938714815,1.5077669980418205
65,1.1072729985566436,1.101916460473293,1.0994531374128704,1.0952937686424178,1.0919708483124368,1.0935909096098948,1.2596873674144655,1.6409679104566175
66,1.1488636839284898,1.153896513853302,1.1488715179227358,1.1482197365162223,1.1466974954785085,1.1474677890777263,1.3018541239812509,1.7044862732917572
67,1.1314722730374585,1.1347757927516082,1.1341181356641696,1.1320895772916322,1.1293620679253802,1.1270774897907803,1.2919838950653286,1.7033624797175555
68,1.0495255460626713,1.0377476820104474,1.0352309947210776,1.0360309419232419,1.0330144563051105,1.0330020815567065,1.1553156196925431,1.25163823326083
69,0.9785305369576538,0.9798148622804589,0.9774420205296972,0.9787845455810359,0.9823471209641488,0.9815448001248023,1.2188363138388305,1.3802890630402371
70,1.0489772024580286,1.046597971442296,1.0435826176935918,1.0450230113359094,1.0452034035958593,1.0459185463677603,1.2456948200632108,1.3442300370709832
71,0.9696614416648395,0.9774956084207349,0.9768737238306268,0.9777010850028112,0.9742443304516424,0.9744623531166089,1.0922223665425024,1.6189192232211504
72,1.0042798952714824,1.0086114269943514,1.0048677353212894,1.0020254493170166,0.9991998464837821,0.9994689452341995,1.1009017106978476,1.5236207739249092
73,1.0499740975038812,1.045930369806946,1.0466140701108764,1.0469176036861647,1.0482917557200713,1.0477912314101712,1.125262980584114,1.4109319139483236
74,0.9248344156731849,0.917067106455795,0.9115372288552767,0.9151778482208703,0.917248644020481,0.9164567965575676,1.0292274753627708,1.309609092182806
75,0.6901186998337677,0.7021521544955943,0.7022074608487489,0.7001406397673123,0.7024220478796578,0.7007926535657766,0.8826417243074205,1.3767182998574634
76,1.0763213117963593,1.0703295389765761,1.0672734451283417,1.065778978322626,1.06314978008126,1.0633983743536273,1.2019211913460388,1.4052745391334742
