,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Exp_w200
0,0.8134137418344455,0.811042353392033,0.8097336942628143,0.8128603238491655,0.8168481146837,0.8201855073125401,0.8270962595152771,1.119292132226826
1,0.9683470391108233,0.9669291262815667,0.9672774470219726,0.970432109867983,0.9722210851070724,0.9738733563401157,1.0264039456941427,1.0571254326180477
2,0.8359736590058868,0.8418079132066515,0.8445206545875505,0.8476109344199212,0.8538849265789985,0.8539491482322998,0.7836572884936485,1.181190288172434
3,1.0254685987210013,0.9893142244181443,0.9841099740662053,0.9818227104591436,0.9816814300806839,0.9803062322103453,0.9878895623969264,1.164833616016013
4,1.0295364514631118,1.028745296636767,1.0268508442414654,1.0264402557353567,1.0259951008479482,1.0258007973586598,1.09944405727202,1.126704697013442
5,0.8378405032580388,0.8460381401352338,0.8503734006411512,0.8550405815166187,0.8596988770810351,0.8626814328883929,0.8754352668941308,1.0104113288613532
6,0.8225601710073726,0.8264186467857659,0.8285772403599154,0.831821674605863,0.8339126847010029,0.8328604628405357,0.8346640945788173,0.9849290855228
7,0.4379245741538691,0.4367117926625802,0.4367750261677573,0.43758971347671993,0.4378498510838352,0.43765259421229097,0.5017736184250339,0.5336111072645725
8,0.964383080237503,0.9631955581363332,0.9634838516518647,0.9625738313594361,0.9624160380803083,0.9622632619410988,1.0224181593040107,1.008979412998667
9,0.8584191117056329,0.860806575049599,0.8646995535529879,0.8665407087457896,0.8694411217334526,0.8706526777522585,0.970560774555278,1.0071677472460785
10,0.9478997851275962,0.9479393373394414,0.9476422257005681,0.9482491513543677,0.9483144905107543,0.9486290673455097,1.0312915604191346,1.0055706227080854
11,0.9725724147502007,0.9637501602841526,0.964890363790263,0.9646386123670987,0.9700050055617341,0.9705798826994196,1.0442894235983815,1.072012665703776
12,0.9040899088137024,0.9047927311291818,0.9058643983626116,0.9052326875111641,0.9052462757945436,0.905352006989433,0.9781035013519126,1.0154999368267212
13,0.9755528293960326,0.9740800074016822,0.9738656491360009,0.97441925768733,0.9746514528730914,0.9749185268324331,1.0180548727849053,1.0570984842740705
14,0.8326949672966437,0.8346994703666972,0.8371399092251953,0.839636326159531,0.840430672112729,0.8402835700993928,0.8453559478588681,0.9759407589333704
15,0.8693440605849252,0.871620328144135,0.8701201824821,0.8708219087659328,0.8706980995061867,0.8718942740166136,0.9331850784210391,1.0030369552738088
16,0.8152668977787845,0.8158874464243175,0.8185496025634571,0.8194001174426607,0.8239806299929869,0.825450599476946,0.8931152755552079,0.9824381097175576
17,0.9414775400114161,0.9327131696892559,0.9360702504365664,0.939539651945983,0.941704134938311,0.941540546104082,0.979585096429052,1.0087660247412926
18,0.9621732416185051,0.9562311041107829,0.9557779740798981,0.9576710804145282,0.9583930165260127,0.9605603716419193,0.995029982468208,1.114926571350554
19,0.8858867777290715,0.8795843405536719,0.8803320829783187,0.8806425781801663,0.8819553529657198,0.8823533064398539,0.9437270495708664,0.9707773142503442
20,1.035847556658404,1.0346241755372307,1.0348311047770118,1.0313691526744646,1.0321044084300486,1.033402686726972,1.0854780568878042,1.1367206151679596
21,1.0691328054069131,1.0675856612899408,1.067462680578521,1.0685609228042345,1.0690578298541544,1.0699316366158471,1.132197493473227,1.146325132559734
22,0.9770330532153785,0.9754185598429566,0.9757659241719029,0.9750718540722898,0.9747635500143701,0.9745305302707723,1.0446620155721256,1.0702005959477563
23,0.8369702832705539,0.8319385672442576,0.8303747699755519,0.8290989954399055,0.8293758525883235,0.829295670855465,0.8460674033720827,0.9474082370613972
24,0.9827241437895801,0.9829973936678913,0.9844077120728748,0.9837734049756085,0.9842036926820246,0.9842585237628816,1.0181219624625466,1.081355639976038
25,0.4557665849982721,0.4493442018099399,0.45096078742428547,0.450101268491581,0.4491736395079011,0.4506305150684196,0.5233258927365229,0.6251848945127589
26,0.5529770709272711,0.5553302251351545,0.5566629689455669,0.5582792077242174,0.5600559764754266,0.5605403656087533,0.6511960210442589,0.7396298082893771
27,0.7386689137300906,0.7470391088296602,0.7476610186345931,0.7485903334931158,0.7530319631922026,0.7548840584594704,0.7792922619805396,0.9851800226788626
