,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_wAll,Linear_wAll
51,1.306341098518529,1.171384719777365,1.1730486223180374,1.1480739781903233,1.0998700103615175,1.0843428102039938,1.2768327928872822,1.627966325103857
52,1.0879362210256098,0.9610279821878873,0.9372806573319007,0.9056760727813177,0.8856745188253594,0.8585756266927064,0.9779805751212184,1.3639537284814929
53,1.0764602739408027,1.0124457516675185,0.9977253362226858,1.0143652985446265,1.0145468927379009,0.9982218325159699,1.151204816536525,1.2263754171573171
54,1.1173497816342333,0.9546983696992214,0.9424303968575186,0.9531771181517524,0.9428117352615837,0.9273913455757591,1.090561590696556,1.143478522906661
55,1.1656387091424576,1.141773427046715,1.1070069274634404,1.115047895737529,1.0995638458693409,1.0567967155570999,1.1668396901669773,1.3664352843605343
56,0.9715518466486239,0.9708280667377354,0.9731752717969467,0.9712680386258011,0.9409187425922007,0.9138072258371669,1.0216990575980427,1.165925770050562
57,0.8307782008456999,0.6705542023560838,0.636932454761313,0.6063186058548187,0.5827077506675482,0.5738146149511352,0.7815680184282557,0.7250173544257535
58,1.023704036289539,0.8973194502183287,0.88657977335625,0.8618590186361677,0.8212107965994616,0.8019237289335848,0.9462370543450596,1.2291673570518766
59,0.6026320500028396,0.5322489915123627,0.5168365268155714,0.49513402073458523,0.47863341831047596,0.47515822564752414,0.5740645813190446,0.6070199461191239
60,1.2119252227439146,1.081491147618684,1.0427221282050665,0.9798665386297774,0.9569838691246613,0.9500961646985633,1.1306185800217496,1.3550086751606365
61,1.1088557490055808,1.0303640043133397,1.0414611351194754,1.0680494331640704,1.0888446870750805,1.0615398832354999,1.129915458208914,1.394274520978497
62,1.0246509986318084,0.9405494503574153,0.9048089802013866,0.8865155642065429,0.8344083114112586,0.824833171155022,0.9687909180259412,1.084168750011884
63,0.7915196940976088,0.812563285201219,0.8121597323405535,0.8000637403947269,0.7871923398588103,0.8031745355790685,1.0265705165678067,0.9823365926607416
64,0.6556427689916203,0.6513890916270327,0.6768306518057121,0.6838863216472252,0.7114620677620915,0.6993785395315512,0.9315252498696382,0.7537137268854953
65,0.516461468704271,0.43107583009463707,0.4222989607558202,0.3969066744114956,0.3875434782219863,0.38373117519168326,0.5186865664467453,0.4681694941671477
