,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Linear_wAll
0,0.7556397545113416,0.7197898858503058,0.7309186459853202,0.7671234189871794,0.7892882375841094,0.8074578884607477,0.9301149868309844,1.0940722064537156
1,1.4927602300542944,1.0889864348823324,1.1399336748453799,1.074793987026641,1.0084808392042175,0.9955822453156344,1.0548871881610495,1.5196402502027897
2,1.3267372774300374,1.1692325693660515,1.144595420764365,1.11992473658936,1.0552909464447406,1.0589343530446231,1.063919609732911,1.7946453489657046
3,1.2284085678457821,1.1001058284940042,1.0784248568504644,1.0548503025367577,1.0200188239686612,1.0047661914471973,1.1075425474655625,1.323370638535671
4,1.5100234066968876,1.1121489509714921,1.0732688361106346,1.0050078598505263,0.9406150989542713,0.9280009640064726,1.2535463032886052,1.3494781240915137
5,1.496080686213976,1.1382205814545436,1.1068055139077702,1.0505009035484234,1.0258065332364048,1.010275284199765,1.1501441729612578,1.8200706445199024
6,1.1349457433474266,1.0396481614043689,1.0223570558133945,0.9959977852083439,0.9652243683790969,0.9502864848898179,1.0492870158549537,1.413645860728539
7,1.304109103134744,1.099861780795729,1.0818357677481265,1.083292631889186,1.0458828176669663,1.054581532560972,1.1067004120118766,1.4388155113578622
8,1.1487843710967267,1.030108079596812,1.0149393642768771,0.9913253149743094,1.0064010173997435,1.0213022027717755,1.0568303240711128,1.3486145516975625
9,1.306087644645854,1.1496556616856386,1.1184177910235609,1.0896838610152901,1.069187104300307,1.0477536560251166,1.0555834801574024,1.6214802077282635
10,0.9077006009244729,0.8654967972475396,0.9127486925899172,0.9680439548570449,1.0237119198123814,1.0749740655582476,1.043809914546317,1.1262910528519152
11,0.768022230549864,0.7680045705247506,0.8035531884160841,0.8547621847145126,0.8947813107240702,0.8846127738234486,0.9200641933632808,1.1471835104226635
12,1.0999380920814694,1.032144468746876,1.038783926128732,1.0338800794095306,0.9949528493616294,1.0129474862057029,1.0755129296095722,2.142156832243586
13,1.1072353696184174,1.0488541472594595,1.0277511086941868,1.0319476907726488,1.0232241650633875,1.004234691126192,1.0265179146924006,1.39895698845272
14,1.3906177938874424,1.0832236884143356,1.0386743900826287,1.0131209152478846,0.9726228377425454,0.9599824094929114,1.0655969842302948,1.3444753913758252
15,1.632330977484301,1.2852378034151526,1.2568231253415738,1.1650774092847278,1.1123181500227661,1.091079207138597,1.1905561432304097,1.4829024634444965
16,1.3255512635110518,1.2181717241134589,1.2183065867342826,1.2434204883169515,1.2555455060795695,1.2541638159695838,1.1261063433481966,1.3916486063492544
17,0.7818177569983907,0.7103578878039405,0.7316914960241133,0.7714340649052864,0.8095556538395344,0.8316622005276187,0.8939695927169237,1.0842900477209294
18,1.335941776307169,1.0933364824583585,1.0976781128983213,1.0392174280566921,0.9868617145829557,0.9716837853913126,1.052369576047447,1.2455901274841086
19,0.9288248949343043,0.9455434381623745,1.0227528432736919,1.1099621661302386,1.1776769599693073,1.183852383270186,1.0472860487335165,1.289015765323397
20,1.1901616681949407,1.069383250854098,1.0543965764944716,1.0223440685654988,1.01616886409578,1.024179515985849,1.1244077641423749,1.463386451340828
21,1.1019190791637323,0.853386987292565,0.8662888994116126,0.8367353948974863,0.8169273245456755,0.810976153294245,0.9028127228652424,1.107171154927753
22,1.205650025589303,1.1319152308067544,1.0793190662682421,1.0460344901090795,1.0128955718592916,1.0029119189908189,1.0073430615799073,1.4582837624097893
23,1.3970104255696745,1.124843777336447,1.152478805330269,1.1364548942288497,1.1375138089408574,1.1314616680089125,1.2121239453343045,1.4153101565490087
24,1.4139586235623192,1.215415191544214,1.1437455590442245,1.1183718227903494,1.0999283254874173,1.0883879575275393,1.1028944614161715,1.476042746806296
25,1.227660453875245,1.1343527875780746,1.1194891502128803,1.088141661953607,1.0144821189633706,1.0075241949924378,1.1663021521604349,1.6182200281769974
26,0.8201707424807708,0.8010087532744429,0.798761546053234,0.8272788736503469,0.9116790100360155,0.9823112212331137,1.173269157274332,1.3444941293073258
27,1.1644313782756428,1.1019731863642488,1.1221479546812385,1.1848638832565075,1.2203377961386719,1.2443531762166935,1.1000312740103138,1.414213754448111
28,1.138144078351683,1.1260206644419184,1.115931857668825,1.0923481782789908,1.0018559736929749,0.9935389259262828,1.02721276308609,1.8156541273553728
29,1.3378781611668804,1.1457697264839468,1.107013826708228,1.0597916913786767,1.0331463096127367,1.0191260851217403,1.0336560984147922,1.4475491457580143
30,1.1068107535476372,1.0851654867573912,1.0678182941080445,1.057590387891689,1.0409516378558912,1.0337531308767696,1.0691207500858335,1.2238749500833908
31,1.2905244353338305,1.0122668239743984,1.011650206387881,0.9553727239803589,0.9312977930775259,0.9201638843126483,0.9665711746434228,1.3051714407964172
32,1.2641782472554135,1.065331586018809,1.0515175020204082,1.0074060135167011,0.9626497065864165,0.9582750357190803,1.0484891875575648,1.320764001277949
33,1.3203906838750594,1.1471376635518487,1.1419076269556407,1.141903506746264,1.1191422065601615,1.1294985695553348,1.0889384058494116,1.4674046298137862
34,1.2569400029971696,1.0154036360909344,1.0163529136398881,0.9981142417273717,0.9880845705920481,0.9813399468541517,1.1555516048600964,1.6775166986293906
35,1.429981362422004,1.2396134958777045,1.1910672513836436,1.1627062065263318,1.1155921690395005,1.1208112479248589,1.1763962791506468,1.5154478404729266
36,1.218774431994771,1.0974331905633445,1.0695510076170998,1.0412441612435255,1.0077560480493757,0.9922662968961794,1.0703388285981243,1.2925484109676133
37,0.8133197341509291,0.7967233805241367,0.8308792157754105,0.9186792124483536,1.0297617889788215,1.0705979616925647,1.1213517826448602,1.2835344225820984
38,1.3817340255381738,1.1922605683328915,1.1304953866227023,1.0990332272825567,1.0623718171444885,1.0394955639759023,1.1305590780422696,1.689848569892403
39,1.2223251855531647,1.1455046375677032,1.1355410898785934,1.1640529280196699,1.0830049212655484,1.065237005840539,1.0609807259684434,1.3411831753568129
