,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_wAll,Linear_wAll
0,0.7934635460521486,0.7503658715370798,0.7404213382413374,0.7427238622077017,0.7588290343180176,0.7664644471285901,0.9637859178879,1.0940722064537156
1,1.432785759378072,1.0459255388490725,1.0893417234508145,1.0434984821734292,0.9980311071199509,0.9863260615459634,1.094092313118997,1.5196402502027897
2,1.3836276351479417,1.2333247148955753,1.1966984329856019,1.1697638186839856,1.1120029110758043,1.1070003500339451,1.2081199301911758,1.7946453489657046
3,1.2069629579729004,1.095550073764373,1.067937348295853,1.0415651589750317,1.0118800995628154,0.9971532506364189,1.168641376775428,1.323370638535671
4,1.54399018608962,1.1017366425175141,1.0691580550410302,0.9953162645127199,0.924533658943556,0.9206345729474267,1.1783215797349167,1.3494781240915137
5,1.4429221670669752,1.1458195496855927,1.1119438770798822,1.0629996317399935,1.038914693596287,1.022342222568028,1.1520176280428975,1.8200706445199024
6,1.1431341429694395,1.0508623917315005,1.0383101369186283,1.019018821848858,0.9672613203178443,0.9550464448386666,1.136279494049833,1.413645860728539
7,1.3032045590238217,1.1300603646117646,1.123586221955834,1.1161118115996271,1.0747233779003889,1.07313614174495,1.1723242510648972,1.4388155113578622
8,1.1703031541110307,1.0541332910828036,1.0310680887105406,1.0006367232951088,1.0166670350379678,1.0333205103592773,1.1849725930433557,1.3486145516975625
9,1.4205665880739367,1.190495922625007,1.1500032745213769,1.12109231001987,1.0782045477205826,1.0541599470156313,1.1299579325055844,1.6214802077282635
10,0.9555349111640407,0.8874999256394446,0.8948116343750245,0.9127728223325148,0.9171342461214712,0.9278143879789742,0.9851440267824983,1.1262910528519152
11,0.8479440355546406,0.8373049957720038,0.843128545068579,0.8532063026384484,0.8458657650852608,0.8222768376737861,0.872504695319201,1.1471835104226635
12,1.1376587680941088,1.078805941726155,1.0746357098514998,1.0547045146264196,1.0132260118978356,1.0419573440239718,1.1773772339290527,2.142156832243586
13,1.167315286005587,1.1085199796081115,1.0842884426757844,1.0867312601010544,1.0984545516435549,1.0780919953545198,1.211387245839037,1.39895698845272
14,1.431492000238672,1.1753526282105464,1.1131656264304715,1.085566039057271,1.019444462522578,1.0080297211055045,1.1472719344848172,1.3444753913758252
15,1.6156160960993775,1.2774537870687868,1.255641350388044,1.1655779037467742,1.113216803884377,1.0926321705902287,1.3158959617601198,1.4829024634444965
16,1.3592066318154197,1.2796805125826323,1.2932110740188825,1.2940862889585183,1.2491412873456325,1.2412226959470596,1.2010790234685116,1.3916486063492544
17,0.7978071600697724,0.7382549194374599,0.7564013849702256,0.8015665756434349,0.8607226270140718,0.8847810194684499,1.0293234888912377,1.0842900477209294
18,1.3387128403990676,1.1049591000557508,1.1034637272863856,1.0457656659877832,0.9976876899451838,0.9791363743813594,1.097085689150574,1.2455901274841086
