,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_wAll,Exp_w200
0,0.768015265639571,0.7274706939878198,0.7420733670543425,0.7856677240264024,0.8084221454732338,0.8305487015325432,1.5304439571685302,0.9301149868309844
1,1.5346417274475075,1.0878899904003119,1.1517941645594767,1.0875476463365057,1.0229553272506842,1.0090374194518021,1.2826364238590526,1.0548871881610495
2,1.324174598746648,1.1695050951214307,1.1427540196039587,1.1181482115909585,1.055237947193977,1.0609750413355272,1.4215606106634295,1.063919609732911
3,1.2418098684452787,1.116692471013513,1.097685222184745,1.0744238947598808,1.030621656238925,1.0181786577227578,1.6545944714056184,1.1075425474655625
4,1.6016363585525337,1.1524610106295672,1.1210340971229005,1.0361549135175083,0.98007913332736,0.969609621795499,1.6866857622863043,1.2535463032886052
5,1.4880418332137146,1.147070224258049,1.1115242843530597,1.0554302969511482,1.0278818128093774,1.0121100071304288,1.293706467058974,1.1501441729612578
6,1.1262375969142773,1.0347181442738143,1.0206628284364068,0.9976066620625933,0.9667894435655107,0.9521934829129471,1.4813901411722823,1.0492870158549537
7,1.2992624309199607,1.097539964015667,1.0833570385754399,1.0840055527286092,1.047100799192323,1.054943799521027,1.4531958815570107,1.1067004120118766
8,1.101022901961957,1.0244218009169896,1.009634621316758,0.9894027664382306,1.0166634130312941,1.032300937898529,1.399094915733402,1.0568303240711128
9,1.2973858911806873,1.16833653727415,1.1352919386076687,1.1035214560936297,1.0856974681021336,1.064748282424345,1.4355614889087187,1.0555834801574024
10,0.9080986044438787,0.8636502389088513,0.9062919873258446,0.9587508562772765,1.0122749940409939,1.058577546942957,1.2185649842402149,1.043809914546317
11,0.771987814873543,0.7717519904547517,0.8091106323556914,0.8528518150652806,0.8767097389720666,0.8644318755151903,1.6427807063302595,0.9200641933632808
12,1.088509973702239,1.0391254923317852,1.0400056833394615,1.0290784780825286,0.9908104741181109,0.9935445334403639,1.6400285649241535,1.0755129296095722
13,1.0945850920036935,1.0632587412399732,1.044856657030492,1.048225211439528,1.0514621467100793,1.0310558987712004,1.3224281398597475,1.0265179146924006
14,1.3840871740338774,1.0764799501553315,1.0387846270839494,1.0130631150244092,0.9698947443614816,0.9542756708427927,1.7076290877515534,1.0655969842302948
15,1.6647280339208446,1.3001291862127247,1.2773116605967938,1.1811205967639153,1.1171120286709126,1.0971430425211612,1.4792761992291263,1.1905561432304097
16,1.325967286677811,1.2229823238554827,1.2267598134510138,1.262914027861224,1.279123713496294,1.2823291044992706,1.4681893418405112,1.1261063433481966
17,0.7778763028968328,0.7085438129032282,0.7279767193593294,0.7648942456388212,0.8000419162650905,0.8194873279072039,0.9851621649320724,0.8939695927169237
18,1.3645109986342998,1.100182799289034,1.107581837028338,1.0456176470126937,0.9912974126372238,0.9762292155139396,1.5108635386905096,1.052369576047447
19,0.9348379803198376,0.9538486784452787,1.0409952550077053,1.1373429845920668,1.2043230165224126,1.2128120243454563,1.2840014660465584,1.0472860487335165
20,1.1837095385067458,1.0623287533249899,1.0516141287672813,1.0209184527989492,1.013041011623163,1.0171453204284941,1.6841273761917364,1.1244077641423749
21,1.0647558901128609,0.8288932311472045,0.8356024808185781,0.8072573840135827,0.7897311085318119,0.7863120154732618,1.089022182640237,0.9028127228652424
22,1.1845255842794322,1.1358735146149515,1.0840153817558646,1.0537611835053315,1.0195517691902305,1.0052916850107483,1.3672790837247026,1.0073430615799073
23,1.3763959649728483,1.1240144643124705,1.1524018165340977,1.1399474555289395,1.1386280633921424,1.1303453243881825,1.5118609516511758,1.2121239453343045
24,1.4225643580319782,1.205349578168063,1.1372250639212538,1.1188278531040303,1.1096608210476697,1.1013603099177767,1.3866777539434123,1.1028944614161715
25,1.211576713930339,1.138913551487572,1.1326704926033833,1.100991132211085,1.0243490275237357,1.0159425109930997,1.7523513968376856,1.1663021521604349
26,0.8186669758724515,0.8054970296641617,0.8002654976877229,0.8259055965164581,0.9088018586007415,0.9784837884649398,1.4027225390150475,1.173269157274332
27,1.1667847707510983,1.105096698252478,1.132165534313986,1.2034512951714005,1.2403427221007493,1.2639971785169812,1.336265372158262,1.1000312740103138
28,1.2168947818311158,1.142569447635118,1.1100393106765025,1.0833570139294806,1.0270344415116313,1.0176705819022758,2.865187986007608,1.02721276308609
29,1.3422092573609692,1.1273657736559524,1.0973791809470321,1.0586075736417753,1.037351643531704,1.0203181430861057,1.6131189194786089,1.0336560984147922
30,1.097676785996226,1.080253738375495,1.0637778805922107,1.0542961255193126,1.0382072764286274,1.0356126912173913,1.4157436143012725,1.0691207500858335
31,1.3124828770663837,1.0134294596613234,1.017595965973229,0.9598383342205254,0.9342298223632441,0.9231945976393359,1.3839166932850646,0.9665711746434228
32,1.2566184159235527,1.0625683114227091,1.0514255140916293,1.0046437895927762,0.9608576194944395,0.9561126070538463,1.3727736351144155,1.0484891875575648
33,1.3185447583391319,1.1532723124945499,1.155617096147058,1.1613311413499972,1.1313168345248337,1.1439353973291115,1.3650204544475444,1.0889384058494116
34,1.2756598684365847,1.016224690557395,1.019347961694495,1.0001088607077389,0.9919796542074368,0.9850725863675489,1.3068993519388843,1.1555516048600964
35,1.4598326180488015,1.2572032538557025,1.202521865099357,1.1751443048938441,1.1265784622441355,1.1322626533369784,1.7813915918912837,1.1763962791506468
36,1.255268895805455,1.132930857741917,1.0981043076633363,1.0581575201219755,1.0283753590464648,1.0107950509777486,1.7512640002134654,1.0703388285981243
37,0.8202504673181175,0.8014798259934715,0.831835914424651,0.918884279506098,1.033721043256277,1.0800956659692453,1.2655296865025347,1.1213517826448602
38,1.3313789620179588,1.169818690897115,1.114900751998342,1.0792033851464984,1.0377542025018696,1.0169490008312048,1.340484203985958,1.1305590780422696
39,1.2155157654826065,1.1516546692793894,1.1393540037515593,1.1650891439187516,1.0807891848699087,1.0641045093192538,1.5571170594483617,1.0609807259684434
40,1.3079444971575145,1.100945009075256,1.1227243273964147,1.1091520348511958,1.0567177745782375,1.0404859668144888,1.4507456574793662,1.0097534022730696
41,1.3505240301492525,1.2488625094042232,1.1432180336238313,1.1093086520586284,1.075048239707158,1.0592575036808993,1.4119968820968547,1.148311586148104
42,1.1573483296149456,1.0745649473288004,1.0614845219811226,1.0561895087301962,1.0317847279008205,1.034938489103416,1.3597103139387672,1.113016994233784
43,1.4398840949975078,1.1389840378479776,1.1512074517445425,1.1171061842599175,1.116297057922932,1.1071341063569822,1.206760659494913,1.1861277059183828
44,0.8474274257270527,0.807236962802576,0.8384606457978974,0.8741687053195971,0.8760546840527972,0.8631911267530239,1.2909065273119529,0.9693601436221172
45,1.3566970927384339,1.1879277929892602,1.1254496259932822,1.0754726257719325,1.0334054644011967,1.017559876306593,1.299306164663171,1.088429347663745
46,1.0812169351923133,1.0826733559948205,1.0810244413411039,1.0653425131480434,1.0578625356627014,1.0437036743835748,1.5574947346434846,1.0976716526560426
47,1.2013224777534166,1.0539355205115764,1.0576044199325745,0.9981026599160494,0.9696180185996729,0.9525026349165097,1.273563257809922,0.9996512735826738
48,1.3206673113403073,1.1563366543770266,1.2406650227867064,1.2209664153993458,1.1482664359378494,1.1275644359093315,1.4812812609274637,1.1156558298510597
49,1.208568695095023,1.0747861631018798,1.04404294186394,1.0096080703866035,1.0025328101932838,0.9926721910435169,1.5507157094936703,1.0511271478330562
50,1.3464296834692575,1.1687465982413072,1.105834190761944,1.0721755660299659,1.0437519931349772,1.0330940910519402,1.4290988805801033,1.042155453415522
51,1.4304641686712567,1.0712489624226218,1.0749389250972048,1.0160161626008017,0.9574428525230757,0.9527434669068877,1.371258707888385,0.9922018156695444
