,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_wAll,Linear_w200
0,1.1156088331245375,1.116358509759846,1.114177520048799,1.112563691810497,1.1120638996322063,1.1123203988195118,1.3163828026093856,0.9944316148451366
1,1.0471010577265625,1.0449524831007333,1.0456523835998486,1.0437101381226936,1.0422033256334635,1.0424742792002337,1.1394752000694288,0.9175121280752506
2,1.2187586405348965,1.212870950588401,1.2147546851855928,1.2151914543366789,1.216141060318297,1.2157515914853796,1.4146132425188316,0.9864384003719894
3,1.1738269478434002,1.164336485106299,1.1711253586695205,1.1694812249667077,1.1695136262573627,1.1687844992150513,1.6050617041442594,1.0035848059494363
4,1.1769399746074842,1.1653804099553753,1.1668463174251562,1.1673382741463658,1.1684826141706732,1.1697587477520797,1.00835417108385,0.7594320380324499
5,1.19316528563688,1.1942013277326515,1.1954019603344788,1.195387238993509,1.1970920986799962,1.1966144425225445,0.865180192557398,0.7984581542314214
6,1.0651451348968954,1.0666555360872163,1.0671453352218685,1.0681267342265033,1.0708343157078137,1.0714751284340038,1.0216705656359104,0.9361003343354968
7,1.1178914033321325,1.0979418481867413,1.09088573230491,1.08444917703448,1.0865682544809816,1.0875512404329466,1.8359112866701808,1.1040442464348543
8,0.9941344933620937,0.9910381588023663,0.9948458405319464,0.9946198437878013,0.9941183284542803,0.9943558741025961,0.874541776661372,0.7357392668775611
9,1.0387784157736055,1.0395104557072177,1.0422165058760633,1.042844602807661,1.0440044914279414,1.0457591817047125,0.8188129497909066,0.8109394565575206
10,1.0136773982256517,1.0097281808877963,1.0081911783399862,1.008832871521534,1.0112234643305618,1.0099913678922272,1.34586991287436,1.0416725580526498
11,1.2535988747284585,1.2531019607513407,1.252266269077342,1.2532114521219875,1.2534523428513595,1.2538364832872666,0.8932218962544123,0.6838984844905359
12,1.3532723395551647,1.3480445985910503,1.3480579753000752,1.3479009253123504,1.3472599128340925,1.3473193468306524,1.194218032759431,0.9016003949362192
13,1.20250054373435,1.189116511422658,1.1907507330120486,1.1910224323066219,1.192914584875545,1.1947310771209787,0.9350498383382876,0.905718160920222
14,1.2190990141281173,1.2045459399458136,1.2017896618279467,1.19874100667603,1.197778693807556,1.1976683478989598,1.457489703611456,0.8480028176078979
15,1.2948396956528778,1.2866310709956637,1.2881586396012994,1.288549500916695,1.28880242705905,1.289009516042656,0.8064491118006414,0.707986976188956
16,1.1956607135157644,1.1379004221027054,1.1368076429917562,1.131486247396793,1.1327748595930318,1.1348090810429872,1.1584232853020382,0.9975687070583176
17,0.9959334872843639,0.9952718099902588,0.9897975380790265,0.9930634900732143,0.9917246356184363,0.9921123975917386,1.3789789230527216,1.0086186066056595
18,1.0815122291603951,1.0742747141342313,1.0767496624576123,1.0779389755027857,1.0794829297129913,1.0798671561789743,1.0479467970325949,0.9119450166752824
19,1.1312728167853885,1.128716380988573,1.1271495237094347,1.1248421041633792,1.1264718138966796,1.1272592085233444,1.1890085244029438,0.9871760026359578
20,1.226721031998463,1.2165442682489,1.2170019889831707,1.2191894239478969,1.2222767058241868,1.2221498592849782,0.774890567083648,0.6885893877761972
21,1.1544648296607027,1.149789650851469,1.1508848138067758,1.1520976977890234,1.1505889364635524,1.151303902527027,1.0439216122619397,0.88417160353128
22,1.1810387203520178,1.1798345654674098,1.1833041206221893,1.1875854211468815,1.1944693221017013,1.1973627344448825,0.6988957101901725,0.7258314670919596
23,1.3056151043555866,1.292905681206274,1.297692671127185,1.2986311038357485,1.2968199507253486,1.2980893478761582,1.6668898066357547,0.993512024705664
24,1.2613078949551342,1.256814664559215,1.2600212905293926,1.2633521239193979,1.2636889345640177,1.264029323996624,1.117485964562914,0.847293864873505
25,1.2849559125820444,1.2812879653107991,1.2838737467492698,1.2831000939624673,1.28271987621804,1.2829144278408744,1.0406933604304192,0.8130270974909226
26,1.3052601501663372,1.3000257139528058,1.2992000601691627,1.2989980710506164,1.2988606039693005,1.2987519845742004,1.2939330447087207,0.9814479032597272
27,1.2879333403664053,1.2788727944033709,1.280343509411238,1.282452022527596,1.2837709626926779,1.284258151218895,0.6366826514301515,0.6030776253878748
28,1.2475924108286487,1.2462774346576386,1.2460835965433703,1.2451892451246194,1.2451087711135123,1.2449404145498302,1.4189660693673505,1.0512641283122628
29,1.0343180216355277,1.0339515763378275,1.0307542319778362,1.0295659058361326,1.0304396175268846,1.030047808503738,1.4282799101773778,1.0993742629316932
30,1.117510235208772,1.110256173133685,1.107922477616531,1.103639539682959,1.1021821298448453,1.0994350778101396,1.8852790643665365,0.7164321934746156
31,1.5655538126333615,1.5689054127437583,1.5677154361107095,1.5680969136533498,1.5680324301252935,1.567879201335992,1.124733389970648,1.0166637609085334
32,1.1154788114547443,1.1184015096796964,1.1190244448147635,1.1181255019412657,1.1173770713407163,1.1176394194786423,1.0297106573910444,0.9552945051602608
33,1.0839064677584194,1.082479674089749,1.08399051463082,1.0832803316892212,1.0838125995098749,1.0829120400405243,0.893781715232996,0.703465320100205
34,1.0894704947435243,1.0731989395700674,1.0761440111097706,1.072508098673952,1.0708957904162946,1.0696413613490214,0.9333644029518192,0.8705947441591448
35,1.069617379061243,1.0671422366765508,1.069395100594976,1.0673523163994658,1.071446722664912,1.0718701140797777,1.2067204632730586,0.9368348877798752
36,1.0884012628057684,1.0861304350849228,1.0854213159521133,1.0855442570192841,1.0854235944105441,1.086470202922733,1.5101191881823115,0.9721514492832072
37,0.9632151250994967,0.9593784109067551,0.9597600232611733,0.9619950012528949,0.9605194037420391,0.9605858511812717,0.99303086723429,0.8614893701762447
38,1.3088395985248777,1.3070220265358816,1.3078236090672468,1.3112181875542155,1.3151199943746412,1.320031933570733,0.916115111359382,0.8022245955102119
39,1.160195022592301,1.1570275872154852,1.157297634484615,1.1607483576741715,1.1636642305224496,1.163853893038187,0.8556361833861742,0.6740283029193569
40,1.1359702364792084,1.1420986561161361,1.1461979026153737,1.1453469035453148,1.1494160861619402,1.1513704754139273,0.6897958128670746,0.7511100970018735
41,1.376667719679989,1.373482611323855,1.3731883056982779,1.3735604656645182,1.3718516991883047,1.3717625228166541,1.2284469734813712,0.9719139518338676
42,1.0028106406884263,1.0001446624824872,1.0015352218011102,1.0020149008930825,1.0012091498562052,1.0010225853284778,1.4853785669327149,1.0674545337661123
43,1.2939780434126773,1.2938775459114709,1.2949622188065184,1.2972888556129103,1.2998552999561852,1.3010126948968574,0.7696705207091982,0.6551791089167942
44,1.1606076627993078,1.1557555512076543,1.155467679339118,1.1566966442852276,1.1570762580924816,1.1566590848765017,1.3857657694978465,0.96597867228752
45,1.0729729080470725,1.0610352257446563,1.0622583898779854,1.061535992497895,1.0600782221914884,1.0602608054142277,1.1947444547404138,0.9817213484396964
46,1.0516489114374301,1.0405544324603098,1.0403593397985278,1.0400307111663902,1.0389778740307956,1.0385910133411258,1.4423858708376776,1.077307293205534
47,1.4376796462896615,1.4356119572436232,1.4376786433922795,1.4384526054639535,1.440580778153255,1.4402213112497504,0.8517639755100507,0.7940228422918778
48,0.9976376332362182,0.9822242660342959,0.9806214263474008,0.9784073571863291,0.9779201875608007,0.9780404111642599,1.2028518930818342,1.0456471725271144
49,1.1664869246369929,1.1631216069894768,1.1631317703805892,1.1674093603319915,1.1745897894683954,1.17519187903706,1.2830235323308772,0.9862551387885016
50,1.4500863013898693,1.4340385403265394,1.4372988501173778,1.4392167086597372,1.4446705941928393,1.4442670060962084,1.192553920154141,0.8753643751335326
51,1.1837983636238425,1.1892964843269827,1.1883708306945975,1.1869372183916187,1.189761880090621,1.1924461113797795,0.7476403746120757,0.8030205777738189
