,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Linear_wAll
0,1.1173227399115155,1.1130225375605862,1.1166270012636408,1.1202285145944513,1.1207286290173748,1.1216811032086291,1.0531671389017163,1.4287482745336662
1,0.9939619950611391,0.992508460521023,0.9975054905857389,1.0011131906574726,1.0016457205530664,1.0041596977354028,1.052613455781756,1.4135071827409948
2,1.2561342806058782,1.2524126064622003,1.2545832855495822,1.2504414798158514,1.252858674420793,1.252572647214739,1.10455409287666,1.2028382698482196
3,1.1681865664212898,1.1667852407013155,1.1633002814630071,1.1641580750289218,1.1636608264589712,1.1631145736759232,0.9540723070690638,1.2557375416362393
4,1.175706442463341,1.1399475537719164,1.1395163508212045,1.1374380112415565,1.13891915864174,1.1406216923031032,0.8594164214352034,0.7931551809422485
5,1.224344529167448,1.2219000657011367,1.2205887284068129,1.2204438997007567,1.2227034893411686,1.2224683803067373,0.8319867604724309,1.173467631941132
6,1.0854629864436187,1.0864087372580085,1.0843944924490991,1.0864101726517115,1.0884943082257104,1.0884819351909907,0.988109273899571,1.160404342043069
7,1.0354829666311143,1.0387673266344106,1.0400240811648096,1.0416652711017327,1.0443976334460627,1.0455361402269754,1.0774411764216432,1.2433225523849318
8,0.9633563201119353,0.9351373216662964,0.9348955761244635,0.9381265101245783,0.9355745674373962,0.936726776808464,0.9079752951989348,0.9310664604295676
9,1.001276020323766,0.9896233792033361,0.993947635395706,0.9959063790569883,0.9988748912767215,1.0028536802598007,0.8908470959013848,0.6901503417534536
10,1.0683736068819563,1.0311683972788792,1.0265591334262367,1.0185768727797815,1.017635232031503,1.0146295556261256,1.196791856540405,1.1926667345690474
11,1.2122207511917074,1.209808264673026,1.2116598891813373,1.212936125993808,1.2146235052941328,1.2142420573951467,0.7755220117336727,0.6418270854636126
12,1.4158897380156712,1.3974333982556386,1.3999682834523468,1.3998141077401909,1.3998225924554575,1.4006413320527433,0.9818053935280188,1.279982457230424
13,1.1557723842370256,1.1060348600304706,1.103190245368776,1.1001273805191627,1.099806928603302,1.1014535642248577,1.1038667199231744,1.0408739432202316
14,1.2132208459249565,1.2039599947669388,1.206025556443009,1.2069592357644454,1.2077435259529419,1.2076948541319432,0.8528411797096002,1.1646031019005136
15,1.27995474403384,1.273038058243243,1.2742860866901564,1.2755489623447684,1.276043853523434,1.276542283551772,0.7046805242402451,0.7759731059665996
16,1.2098399646519602,1.1609527704308396,1.159818280265189,1.156526782613134,1.159589151271635,1.1608009813332256,0.945526027256959,0.9999427805519332
17,0.9891391601800887,0.9867402870615429,0.9885246833095062,0.9870278339842973,0.9855998725610297,0.9847985402921663,1.0249425143288058,1.2800246341045436
18,1.0670043103562745,1.0636944435757598,1.0618893889646688,1.0610090024552197,1.066371030099265,1.0670852995692963,0.9849124621707124,1.1313724878806903
19,1.1227000202342896,1.11527585142516,1.1108432025163526,1.109318308337433,1.1098740663019038,1.1099396179025185,1.068008712456159,1.186020439746691
20,1.2335122043609017,1.2191814446754268,1.2225691039773536,1.226177910152694,1.2325407719205557,1.2327567136287436,0.7447535926438978,0.6947988600055588
21,1.1308154448402947,1.1295707838285787,1.125680673919331,1.1263112264864727,1.123021217413927,1.122228128254172,0.9190720755122808,1.4095884182769802
22,1.2178307008578935,1.2204669359384475,1.223938305406053,1.2287101200985082,1.235430325061583,1.2379279993174668,0.6746507336781135,0.6790867086337096
23,1.2568763567688115,1.249262842470444,1.2479966231272885,1.2467159012844031,1.2470551633705789,1.2476714134591738,1.119417427112802,1.3478782536639835
24,1.2805909239201618,1.270028769027494,1.2704863629364753,1.2726639361385645,1.2726057223671285,1.2728698690347595,0.8389293743641238,0.9466310095666144
25,1.3555846476524531,1.3441750928668912,1.3441328497941774,1.3421917738242328,1.3392155184755177,1.3381520564251188,0.9473551621693752,0.9717143579978136
26,1.2902388602676456,1.2901072742171822,1.2882809867876601,1.2889017918836834,1.2895990055022595,1.2897685872792737,0.9927882756970132,1.0499508726878188
27,1.2904064494681584,1.2828140872468061,1.2864527272185666,1.2917544447537432,1.2942350154772124,1.295678316808947,0.6770686197114044,0.5611724612624992
28,1.2690075412029704,1.2574923925995283,1.2603923690758594,1.2600263588805412,1.26014589651601,1.2602975401063767,1.047912584944833,1.32145080708432
