,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Exp_w200
0,1.172719815615453,1.1140476126383532,1.079923934250125,1.0582125909144744,1.0660602338552678,1.053955450446049,1.020775631968707,1.0531671389017163
1,0.8949001075511602,0.915521361486736,0.9492676416413918,0.9925523229769277,1.0249898072680963,1.0068227875998035,0.9128012725455144,1.052613455781756
2,1.0940440315480673,1.0629760455909574,1.0900267157772567,1.1009750484292344,1.065497020787157,1.0630389923520167,0.9973855329295432,1.10455409287666
3,1.3100877018118648,1.1627707457279162,1.1174312144887213,1.0735637009065517,1.0290148564795767,1.0323461198162613,0.981604925742242,0.9540723070690638
4,1.4751363892597127,1.1847043813556928,1.1975671966491956,1.1532768300773883,1.1325050719362086,1.1281505119459319,0.7371644697932602,0.8594164214352034
5,1.2341922644326635,1.1647540070208748,1.2433660918035305,1.2586517158349964,1.2305597232364878,1.2320614777079648,0.8286501016660011,0.8319867604724309
6,0.5501935289966672,0.6469709756999678,0.7351324298078449,0.8574968769945046,0.9830587556669765,1.010816854305205,0.909703375260432,0.988109273899571
7,0.40460175609424476,0.49397322800904625,0.5810673810171265,0.7047526824110641,0.8661424824083704,0.966301495741755,1.0970461414693582,1.0774411764216432
8,1.1702695618273529,1.0019849569860046,0.9728981576466302,0.9388426502608263,0.914260439313387,0.9025699370156886,0.7229925303402795,0.9079752951989348
9,1.230706957516892,1.0163849319636755,1.0256362218381994,0.9857749783634897,0.9533509395416666,0.943948404495411,0.8125442642376788,0.8908470959013848
10,1.635155378319832,1.1842149150619918,1.1391157532335547,1.0806908196286102,1.0253019538837187,1.012170312075787,1.0669143273806154,1.196791856540405
11,1.5051917616778372,1.1468356671565465,1.1355505040162734,1.1076335894801002,1.0814893056991866,1.0637898834635018,0.6892816545195676,0.7755220117336727
12,1.8503847106982922,1.0972029462886437,1.2016331960076079,1.0937643107378567,1.0286589781245685,1.0174487770728275,0.9177932321991368,0.9818053935280188
13,1.4622106665530132,1.1749055281915533,1.170253986326371,1.1275423544254441,1.0962229699711519,1.0796745833148809,0.8645207005883135,1.1038667199231744
14,1.486678668782676,1.102825500766447,1.1435830858942537,1.0813799502840176,1.0418089463780669,1.0327498881234687,0.8279633578250707,0.8528411797096002
15,0.7697883801808068,0.7541153402281153,0.8367415416229588,0.9667820599082987,1.1066353745618702,1.1357443918284866,0.7096994075700798,0.7046805242402451
16,0.9645135611431238,0.9230547423911589,0.9699769314096537,1.009902619246576,1.051166175704672,1.067624944324791,0.9814525597397668,0.945526027256959
17,1.1871664870300886,1.0900762816835776,1.0663472007651034,1.0448164706808436,1.0316451646335651,1.0255240920695676,0.9992425181297588,1.0249425143288058
18,1.5017330924907826,1.1251101232069642,1.1572469718086236,1.0870763926904183,1.047402477553045,1.035208271865845,0.9223937703988586,0.9849124621707124
19,1.171864686620898,1.1590287681360203,1.172845035084783,1.1430029723836317,1.1526638927615103,1.1461801481394376,0.9733368589150168,1.068008712456159
20,1.0529217429967914,0.9602106197161364,1.0210837728367388,1.0603631186688303,1.137426391830883,1.1478899181911912,0.6821462412553491,0.7447535926438978
21,1.491852951901027,1.2044961908003073,1.1793737835290623,1.1446077674526791,1.1119513464619304,1.1055028983468427,0.902127863143535,0.9190720755122808
22,1.3901075586024183,1.0492999025104648,1.1402836276488941,1.1093329121836402,1.0713657063206163,1.0708300557407042,0.7064658459692289,0.6746507336781135
23,1.7463272974131594,1.163186048030915,1.1607583034148086,1.072048688084652,1.0279494778812133,1.0204392796616455,0.9955913031590456,1.119417427112802
24,1.4133395170237022,1.2582710143266447,1.2524800033516494,1.2009883331000502,1.1923793219836318,1.190482376180331,0.8481678289201419,0.8389293743641238
25,1.6878247498382517,1.2981337603485215,1.2233592472818897,1.1637251757853269,1.1031666409676335,1.0949963965438034,0.8279711621696662,0.9473551621693752
26,1.7835625859309563,1.0617158886936209,1.2513325853971329,1.1457782691580722,1.059282185466232,1.0569149703928462,1.0047277119847378,0.9927882756970132
27,1.4789411033524995,1.2295629533885823,1.264929328473763,1.2235341300181477,1.1918121435104514,1.1720534342772257,0.5995294398230979,0.6770686197114044
28,1.4050922453619155,1.0067551571372468,1.065215189017768,1.0058558001028002,0.9797454514134819,0.969615049088604,1.072351139227503,1.047912584944833
29,0.949255941710912,0.992003374820087,1.016379884606192,1.0567107406129854,1.0425403068272092,1.0138064870811132,1.1014284756348285,1.089168351693789
30,1.1776023572431094,1.076018844681232,1.1104423893718995,1.1341728082067333,1.1186235464430156,1.1120677449832577,0.7292593674456042,0.7601245028947529
31,0.9523688430862287,0.9369766201650422,0.9939108651554472,1.0733658540927333,1.1210241416866233,1.1052855396823196,0.9627402015910436,1.0030141325889126
32,0.9390582202420359,0.9517830898076661,1.0128979567167717,1.0545884185750691,1.0522015450434001,1.0651029297682229,0.8954843326527943,1.0361476578731788
33,1.5032285235051142,1.0773510544453118,1.1470589240598323,1.0898126488524833,1.06219318825913,1.0453429615307992,0.6963665312987692,0.8808321827004748
