,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_w200,Exp_wAll
980,0.9248025270053599,0.9271459755458216,0.9265054171226239,0.9275001377948452,0.9261089753430558,0.9259313049812767,1.075637621410297,1.0444386269011443
981,0.9685804477508877,0.9679693238632888,0.9690373694202594,0.9686769301718381,0.9667221868497473,0.9666888352720259,0.9824551881160768,1.1553777355672536
982,1.0114836898676831,1.0025350420420858,0.9972905129916793,0.9931565907687677,0.9904119810640056,0.9890254326286972,1.104084062478503,1.1771606708484543
983,0.9710438776719564,0.9588722547315451,0.9612424822786503,0.9615839984249238,0.963438910113677,0.9648798677080199,0.9928982654111802,1.140047520262704
984,0.8554186472720496,0.8540153249955058,0.8548136528364679,0.853427768357888,0.8499269945111059,0.849989940556873,1.1516155054916883,0.8786438375378096
985,1.0235822082573616,1.014773074381107,1.0117060422947362,1.011285184507367,1.0096680924749004,1.0105314197868576,1.063794983319534,1.1674761211745632
986,0.8381650426320216,0.8321609892061147,0.8334409754819454,0.8377171999362659,0.8345444253311177,0.8343766168471287,0.9333362378700288,0.9605367444541006
987,1.0027540844447194,1.0057372872097767,1.006199619239932,1.0057909651833576,1.0067005565611373,1.007040776811871,1.047273773993195,1.1552554069281673
988,0.8971849643500441,0.8944591660494705,0.8926421391267572,0.892698102028774,0.8913766336868557,0.8912331427829319,1.0550544938485258,0.978844059584794
989,1.065292428427819,1.050046542079392,1.0490595236083466,1.0476543527490634,1.0478456857185947,1.0483141439046448,1.103414369323224,1.3041182710945598
990,0.9947446915754109,1.0036547447755357,1.0005803161997793,0.9979536241899258,1.0023102795005483,1.0034716624173228,1.2331685132887231,1.15434681138809
991,0.9419573748565034,0.9349968448594753,0.9354359982874152,0.9364063862171704,0.9374010390063728,0.9375317198125157,1.0027849796733497,1.0571363823072908
992,1.0291026154233909,1.0223258024778477,1.0228021314862024,1.0213950668005598,1.019967338837306,1.0193064191190995,1.089815632545634,1.2542342773003157
993,0.9884770445148587,0.9917446265333949,0.9988444339941,1.0032767910949179,1.002099830739994,1.0028040558309625,1.1139737811455843,1.1675621174708952
994,1.0641987210091133,1.0628049989311297,1.0646841349081502,1.0635629731439058,1.0640939582754152,1.064396804139949,1.112587201662013,1.2139414094986185
995,1.10907600612661,1.108495400654716,1.1072494621153908,1.1072637699269312,1.1079260965564355,1.1069640023739404,1.2676166729158087,1.1306356534978936
996,0.92398697540982,0.8894147147037289,0.8889281993509337,0.8874866506815686,0.8850499398108334,0.8850982531515664,1.1383753306450124,0.9382993571777816
997,1.185394626254008,1.180985721083551,1.1812383952312087,1.17660034634162,1.1772765874940336,1.1769626860544595,1.3034738944007112,1.2935673654291475
998,1.1526617971593396,1.1477230673146572,1.147598353406798,1.149660678499872,1.1499887595601956,1.148175522397011,1.2318339801909317,1.339080562984159
999,0.9625796060387349,0.9595444375744143,0.9649452823357749,0.9615555778783051,0.9595769804145963,0.958991430679198,1.1040243826184235,1.2042854692585918
1000,0.7161332470991174,0.7130047173921964,0.7138639210166222,0.7180025302376136,0.7184838850987891,0.7190811134862093,0.7887419789487784,0.8580740846605164
1001,0.8865559887092757,0.8767388876936802,0.8656625445926465,0.8664180214423826,0.8652706268232345,0.865652411757277,0.9869485557125998,0.951458074890924
1002,0.9383057656853444,0.9415338316847706,0.9435200802459102,0.9403630561262434,0.9405284738490118,0.9404237796745267,0.9932513504948888,1.108676369066726
1003,1.0760984813703691,1.0710467433843005,1.0698052526662876,1.0722429997955973,1.0703444236082513,1.068178691464665,1.1586290771314156,1.156479281505259
1004,1.0773773218404885,1.0698188340880086,1.0677043501464925,1.069701843080246,1.0728002903172866,1.0720066371530124,1.179242024290659,1.1744403805229902
1005,1.0672380239991832,1.0657652535586037,1.067621232929152,1.0705586732406194,1.066495806740068,1.0659368603843102,1.3175057035150033,1.1070621860068162
1006,0.8633740544646953,0.8661104082036447,0.8644354427568063,0.8672468744877575,0.8672212697519712,0.867548617224523,1.0738334915330725,0.9963420087772318
1007,1.0597037945396492,1.0589193848002605,1.057554638891966,1.0575720638393904,1.0581162545928582,1.058992880422637,1.1415086083080614,1.1761913007124811
1008,0.8745569962123405,0.878006149915653,0.8796902707365727,0.8848876836572266,0.8928434866231834,0.8961260402723735,1.1755440735342142,0.8744631697427788
1009,1.2059284272105268,1.2035008402377656,1.2050567678955366,1.2068834958558095,1.2067304860177888,1.2060193327465354,1.2539272874365055,1.3320425877695974
1010,1.0795450766930907,1.0904724965614458,1.0895697676961527,1.0921310711003884,1.0937364267782057,1.0928006228569964,1.106971800843119,1.2932880594430125
1011,1.0231527051978955,1.0217160559329448,1.0230178632723954,1.0232955846200584,1.0225952528617972,1.0223548474891402,1.0546064921875489,1.200789592044423
1012,1.0031199874653032,1.00005557930848,0.9986850227042924,1.0007665317537384,1.0033612453409944,1.004481734496846,1.09489242662233,1.1740786258693108
1013,1.022458638184007,1.0288647376605466,1.0284634657299105,1.0272436597539456,1.0233194471954066,1.022938282820168,1.3044384326882044,1.1084847387391283
1014,0.8240136386625678,0.7992892897743634,0.7920208261672234,0.795029942321167,0.7978424197611491,0.7991096169014744,1.1293838759995978,0.8089967949212875
1015,1.0788352216652461,1.0735313259622339,1.0752886055493283,1.0740122378912176,1.0728178302902873,1.073397488353944,1.1585359488335398,1.2278992800344457
1016,0.9442951573334547,0.9498284354868368,0.9517560235609518,0.9510553363558196,0.9497972464895091,0.9515035567148972,1.04947317985522,1.0621665996987328
1017,0.9589110277077175,0.9515695950941326,0.9514736414467916,0.9518482096738718,0.9526838203312138,0.9526255841568976,1.0034028358004945,1.0720534766387988
1018,1.1485147928614121,1.1541327686496712,1.158476201794435,1.1635721746801626,1.1643174373000285,1.1622018986188212,1.4496658624127168,1.247854057776281
1019,1.0373174344608682,1.0360326048811848,1.037230187816351,1.0383485533996946,1.0383299871530338,1.0375910639489911,1.1284457420784717,1.152336844511875
1020,1.0004334545848759,0.9936352834377371,0.9915637287428083,0.9913733008239192,0.9935077518303908,0.9942777784131058,1.045789100002378,1.1399476169622351
1021,0.6431526875047644,0.6372856034331174,0.6313489288410468,0.6326548003085014,0.6347127897137518,0.6373713031837073,0.7031012071144858,0.874845376762448
